"","X1_test","X2_test","Y_test"
"412",1370,5,5
"413",2888,5,4
"414",2988,5,4
"415",690,5,5
"416",1957,5,5
"417",367,5,5
"418",854,5,5
"419",1627,5,4
"420",2090,5,4
"421",1659,5,5
"422",1083,5,5
"423",2618,5,4
"424",482,5,4
"425",2397,5,5
"426",575,5,3
"427",1838,5,2
"428",2083,5,5
"429",147,5,5
"430",1560,5,3
"431",2174,5,5
"432",24,5,5
"433",1557,5,5
"434",1041,5,3
"435",1366,5,5
"436",154,5,4
"437",163,5,5
"438",2194,5,5
"439",2948,5,4
"440",2156,5,4
"441",2136,5,5
"442",2185,5,4
"443",2046,5,4
"444",2012,5,5
"445",2932,5,4
"446",2289,5,3
"447",1601,5,3
"448",493,5,1
"449",982,5,4
"450",1864,5,3
"451",918,5,5
"452",2113,5,5
"453",2225,5,4
"454",2849,5,4
"455",2444,5,5
"456",1130,6,4
"457",2022,6,4
"458",2294,6,4
"459",2499,6,4
"460",787,6,4
"461",2380,6,5
"462",1595,6,3
"463",2201,6,5
"464",1657,6,3
"465",539,6,3
"466",165,6,5
"467",790,6,4
"468",469,6,4
"469",1754,6,3
"470",619,6,4
"471",1323,6,3
"472",1776,6,5
"473",1728,6,5
"474",2179,6,4
"475",1825,6,3
"476",2528,6,4
"477",2230,6,5
"478",473,6,4
"479",2233,6,5
"480",304,6,5
"481",1215,6,4
"482",2167,6,4
"483",1781,6,3
"484",1951,6,5
"485",2354,6,3
"486",1316,6,5
"487",231,6,4
"488",2283,6,4
"489",2921,6,4
"490",2606,6,4
"491",733,6,4
"492",1851,6,3
"493",1913,6,4
"494",378,6,4
"495",1219,6,3
"496",2480,6,3
"497",2796,6,4
"498",2662,6,3
"499",2819,6,4
"500",2353,6,5
"501",339,6,4
"502",658,6,4
"503",2639,6,4
"504",1570,6,4
"505",2603,6,4
"506",1551,6,3
"507",181,6,4
"508",759,6,4
"509",2868,6,5
"510",2356,6,5
"511",218,6,5
"512",594,6,4
"513",2679,6,3
"514",1245,6,5
"515",1250,6,4
"516",2609,6,4
"517",550,6,3
"518",1803,6,5
"519",604,6,2
"520",833,6,4
"521",1730,6,5
"522",478,6,2
"523",1332,6,5
"524",595,6,4
"525",983,6,4
"526",180,6,5
"527",2335,6,5
"528",1837,6,5
"529",2537,6,3
"530",564,6,4
"531",1258,6,5
"532",692,6,3
"533",1543,6,3
"534",1939,6,5
"535",1171,6,4
"536",2202,6,4
"537",767,6,4
"538",214,6,2
"539",1526,6,3
"540",2834,6,4
"541",807,6,4
"542",1546,6,5
"543",1426,6,2
"544",1640,6,5
"545",2721,6,4
"546",397,6,5
"547",2401,6,3
"548",887,6,3
"549",259,6,4
"550",2596,6,5
"551",510,6,4
"552",1816,6,4
"553",566,6,2
"554",517,6,4
"555",2192,6,1
"556",2466,6,3
"557",1014,6,3
"558",1325,6,4
"559",1965,6,3
"560",222,6,4
"561",1690,6,4
"562",2073,6,4
"563",1205,6,4
"564",271,6,3
"565",1933,6,3
"566",1487,6,3
"567",1940,6,5
"568",2589,6,5
"569",1741,6,4
"570",865,6,4
"571",1886,6,3
"572",1630,6,4
"573",311,6,4
"574",213,6,4
"575",2515,6,4
"576",521,6,5
"577",1605,6,5
"578",1917,6,3
"579",1625,6,2
"580",724,6,2
"581",2100,6,4
"582",2577,6,5
"583",1521,6,4
"584",1119,6,4
"585",2060,6,3
"586",509,6,5
"587",116,6,4
"588",796,6,4
"589",1790,6,4
"590",2841,6,4
"591",1852,6,4
"592",2942,6,5
"593",2306,6,2
"594",432,6,5
"595",1320,6,5
"596",2136,6,4
"597",1369,6,4
"598",2185,6,3
"599",1117,6,2
"600",2094,6,5
"601",1872,6,4
"602",2552,6,4
"603",508,6,2
"604",610,6,4
"605",720,6,5
"606",2287,6,5
"607",67,6,3
"608",2144,6,3
"609",2262,6,3
"610",392,6,4
"611",2702,6,3
"612",108,6,4
"613",1701,6,4
"614",488,6,2
"615",624,6,4
"616",2620,6,4
"617",2947,6,5
"618",1621,6,4
"619",160,6,5
"620",1901,6,3
"621",1096,6,3
"622",755,7,3
"623",1699,7,5
"624",2612,7,4
"625",305,7,4
"626",1826,7,4
"627",2881,7,3
"628",1820,7,3
"629",2350,7,3
"630",2647,7,4
"631",1264,7,2
"632",2263,7,4
"633",761,7,3
"634",326,7,3
"635",2334,7,4
"636",2058,7,3
"637",241,7,3
"638",791,7,4
"639",1478,7,4
"640",356,7,3
"641",911,7,4
"642",592,7,3
"643",1063,7,4
"644",2488,7,3
"645",2573,7,3
"646",1913,7,3
"647",666,7,5
"648",567,7,3
"649",1182,7,5
"650",2613,7,3
"651",2,7,4
"652",2982,7,4
"653",1903,7,4
"654",2646,7,4
"655",1576,7,3
"656",708,7,2
"657",1918,7,4
"658",224,7,3
"659",2016,7,2
"660",2237,7,3
"661",2356,7,4
"662",1729,7,3
"663",635,7,4
"664",1180,7,3
"665",2129,7,4
"666",683,7,2
"667",2208,7,5
"668",1120,7,4
"669",323,7,3
"670",205,7,2
"671",1303,7,4
"672",214,7,3
"673",2671,7,2
"674",946,7,4
"675",2050,7,4
"676",887,7,4
"677",1848,7,2
"678",1435,7,3
"679",2829,7,2
"680",1102,7,2
"681",1201,7,3
"682",1718,7,3
"683",986,7,3
"684",2446,7,4
"685",2568,7,4
"686",799,7,3
"687",2781,7,3
"688",416,7,4
"689",2520,7,3
"690",2874,7,3
"691",2589,7,4
"692",2388,7,4
"693",2036,7,3
"694",2534,7,3
"695",1686,7,5
"696",1659,7,3
"697",1480,7,2
"698",2808,7,4
"699",977,7,4
"700",1605,7,4
"701",1445,7,4
"702",1680,7,3
"703",270,7,3
"704",655,7,5
"705",1868,7,4
"706",2200,7,2
"707",116,7,3
"708",1246,7,4
"709",673,7,5
"710",2742,7,4
"711",667,7,3
"712",2186,7,5
"713",100,7,5
"714",471,7,4
"715",2455,7,4
"716",2968,7,2
"717",2585,7,4
"718",2695,7,2
"719",1043,7,3
"720",2135,7,4
"721",591,7,3
"722",238,7,3
"723",1365,7,2
"724",2947,7,2
"725",2918,7,4
"726",1256,8,3
"727",822,8,1
"728",2380,8,4
"729",882,8,4
"730",2398,8,4
"731",1906,8,2
"732",469,8,4
"733",615,8,3
"734",1191,8,4
"735",789,8,4
"736",2663,8,5
"737",563,8,3
"738",791,8,4
"739",1502,8,4
"740",2902,8,3
"741",2606,8,3
"742",1602,8,4
"743",481,8,5
"744",1061,8,4
"745",1569,8,4
"746",470,8,4
"747",2384,8,2
"748",638,8,5
"749",2016,8,3
"750",2878,8,5
"751",2208,8,4
"752",325,8,4
"753",618,8,4
"754",2537,8,4
"755",2833,8,5
"756",859,8,4
"757",266,8,4
"758",1333,8,5
"759",1341,8,5
"760",22,8,3
"761",1249,8,4
"762",1101,8,4
"763",1435,8,2
"764",1718,8,3
"765",1224,8,5
"766",2175,8,5
"767",2207,8,3
"768",1370,8,4
"769",1659,8,4
"770",1929,8,1
"771",2451,8,5
"772",1970,8,5
"773",1926,8,5
"774",48,8,5
"775",546,8,5
"776",1960,8,2
"777",292,8,3
"778",2992,8,3
"779",2841,8,3
"780",2112,8,3
"781",2978,8,4
"782",411,8,5
"783",1769,8,4
"784",2164,8,4
"785",648,8,2
"786",1455,8,3
"787",2702,8,4
"788",2906,8,4
"789",2644,8,5
"790",843,9,5
"791",882,9,5
"792",1424,9,4
"793",1244,9,5
"794",2223,9,5
"795",2179,9,4
"796",61,9,4
"797",868,9,3
"798",256,9,4
"799",1381,9,4
"800",2107,9,4
"801",2986,9,4
"802",1676,9,4
"803",409,9,5
"804",2525,9,4
"805",561,9,4
"806",218,9,4
"807",5,9,5
"808",1306,9,5
"809",146,9,3
"810",215,9,4
"811",1275,9,4
"812",669,9,5
"813",583,9,5
"814",1364,9,5
"815",958,9,5
"816",654,9,5
"817",881,9,4
"818",840,9,3
"819",153,9,4
"820",271,9,4
"821",1957,9,5
"822",2589,9,5
"823",689,9,5
"824",950,9,5
"825",321,9,5
"826",2180,9,5
"827",2740,9,4
"828",1600,9,5
"829",2824,9,5
"830",588,9,4
"831",2597,9,4
"832",546,9,5
"833",710,9,5
"834",921,9,5
"835",665,9,3
"836",432,9,3
"837",730,9,4
"838",1679,9,4
"839",2023,9,5
"840",130,9,4
"841",2962,9,4
"842",1694,9,5
"843",2645,9,4
"844",462,9,5
"845",2113,9,5
"846",1229,9,4
"847",1722,9,5
"848",2429,9,5
"849",2620,9,3
"850",2650,10,3
"851",1639,10,3
"852",790,10,4
"853",2866,10,3
"854",949,10,4
"855",2027,10,4
"856",318,10,4
"857",125,10,3
"858",2107,10,4
"859",2796,10,3
"860",2819,10,3
"861",338,10,5
"862",470,10,4
"863",1010,10,3
"864",2208,10,3
"865",2537,10,3
"866",856,10,4
"867",887,10,5
"868",2944,10,3
"869",2207,10,3
"870",2416,10,5
"871",540,10,2
"872",1099,10,5
"873",2272,10,4
"874",902,10,5
"875",2291,10,5
"876",2047,10,4
"877",1450,10,5
"878",609,10,4
"879",862,10,5
"880",2037,10,3
"881",2011,10,4
"882",1279,11,1
"883",2201,11,5
"884",1082,11,5
"885",703,11,4
"886",1304,11,4
"887",1148,11,5
"888",615,11,5
"889",2240,11,4
"890",1866,11,3
"891",1859,11,4
"892",1749,11,5
"893",2796,11,5
"894",2613,11,5
"895",429,11,2
"896",2737,11,5
"897",1542,11,2
"898",2025,11,5
"899",2945,11,5
"900",1391,11,5
"901",1885,11,5
"902",5,11,5
"903",2266,11,5
"904",767,11,5
"905",1526,11,5
"906",2148,11,1
"907",1349,11,4
"908",1364,11,5
"909",1367,11,5
"910",517,11,4
"911",2619,11,4
"912",2651,11,5
"913",2271,11,5
"914",1458,11,2
"915",1741,11,5
"916",1186,11,5
"917",2653,11,4
"918",2397,11,5
"919",1680,11,4
"920",1444,11,1
"921",2815,11,2
"922",546,11,5
"923",3,11,1
"924",2782,11,5
"925",1386,11,5
"926",2560,11,5
"927",297,11,5
"928",1737,11,5
"929",667,11,4
"930",2695,11,5
"931",2151,11,5
"932",1840,11,5
"933",1154,11,5
"934",1004,11,5
"935",614,12,4
"936",2911,12,4
"937",2960,12,5
"938",1980,12,5
"939",2153,12,4
"940",2914,12,4
"941",2707,12,3
"942",459,12,4
"943",1203,12,3
"944",1233,12,4
"945",907,12,4
"946",2296,12,4
"947",1535,12,3
"948",791,12,3
"949",2606,12,1
"950",2579,12,3
"951",2844,12,4
"952",2,12,4
"953",1800,12,3
"954",1260,12,4
"955",60,12,5
"956",113,12,3
"957",2074,12,5
"958",313,12,1
"959",2208,12,5
"960",1332,12,5
"961",1530,12,3
"962",180,12,3
"963",2563,12,4
"964",340,12,4
"965",2076,12,3
"966",562,12,3
"967",500,12,5
"968",2036,12,2
"969",2926,12,4
"970",2840,12,4
"971",2397,12,3
"972",575,12,4
"973",1144,12,3
"974",1282,12,3
"975",1287,12,5
"976",2136,12,1
"977",297,12,4
"978",2008,12,4
"979",448,12,3
"980",140,12,3
"981",2051,12,3
"982",441,12,2
"983",2600,12,5
"984",1901,12,3
"985",2990,12,1
"986",1811,13,4
"987",2729,13,4
"988",459,13,4
"989",1890,13,5
"990",789,13,3
"991",650,13,5
"992",2179,13,4
"993",2233,13,4
"994",2123,13,4
"995",1262,13,5
"996",2764,13,4
"997",2293,13,3
"998",2091,13,4
"999",549,13,3
"1000",2910,13,4
"1001",2395,13,4
"1002",2819,13,3
"1003",2126,13,5
"1004",1779,13,4
"1005",996,13,4
"1006",470,13,3
"1007",2005,13,2
"1008",1250,13,3
"1009",992,13,4
"1010",1619,13,4
"1011",2846,13,3
"1012",1164,13,2
"1013",553,13,3
"1014",2704,13,3
"1015",2584,13,3
"1016",2500,13,5
"1017",2994,13,3
"1018",2176,13,5
"1019",2446,13,2
"1020",2036,13,1
"1021",1886,13,2
"1022",2302,13,4
"1023",1898,13,3
"1024",509,13,3
"1025",1703,13,4
"1026",2457,13,5
"1027",1638,13,4
"1028",519,13,3
"1029",1352,13,3
"1030",576,13,4
"1031",2696,13,4
"1032",1771,13,4
"1033",2702,13,5
"1034",1211,13,3
"1035",2943,13,4
"1036",2454,13,5
"1037",2656,14,1
"1038",2547,14,2
"1039",2447,14,3
"1040",2960,14,2
"1041",165,14,4
"1042",1754,14,4
"1043",2224,14,5
"1044",1651,14,4
"1045",2258,14,4
"1046",1706,14,4
"1047",1913,14,3
"1048",973,14,4
"1049",1481,14,1
"1050",1437,14,4
"1051",2126,14,5
"1052",1248,14,3
"1053",181,14,3
"1054",1910,14,4
"1055",1351,14,1
"1056",313,14,3
"1057",2000,14,3
"1058",2140,14,3
"1059",1091,14,3
"1060",1358,14,3
"1061",2580,14,3
"1062",2207,14,3
"1063",376,14,1
"1064",601,14,2
"1065",810,14,3
"1066",1144,14,2
"1067",297,14,4
"1068",1737,14,5
"1069",2046,14,3
"1070",1615,14,5
"1071",1319,14,2
"1072",912,14,5
"1073",1915,14,4
"1074",1701,14,3
"1075",479,15,3
"1076",843,15,5
"1077",1748,15,4
"1078",2022,15,5
"1079",2561,15,3
"1080",822,15,2
"1081",1064,15,4
"1082",2412,15,5
"1083",2499,15,5
"1084",201,15,2
"1085",974,15,5
"1086",1424,15,4
"1087",1906,15,3
"1088",914,15,5
"1089",2049,15,4
"1090",1082,15,5
"1091",2855,15,2
"1092",1888,15,2
"1093",2735,15,4
"1094",2349,15,5
"1095",2668,15,3
"1096",1161,15,5
"1097",838,15,1
"1098",2731,15,5
"1099",2528,15,4
"1100",138,15,5
"1101",232,15,3
"1102",2494,15,5
"1103",241,15,4
"1104",1502,15,3
"1105",33,15,4
"1106",2101,15,5
"1107",256,15,5
"1108",2720,15,5
"1109",2578,15,4
"1110",1128,15,4
"1111",353,15,3
"1112",2107,15,4
"1113",1414,15,3
"1114",592,15,3
"1115",2293,15,3
"1116",2921,15,1
"1117",514,15,5
"1118",1602,15,4
"1119",1851,15,5
"1120",733,15,3
"1121",1676,15,4
"1122",378,15,5
"1123",1713,15,4
"1124",72,15,4
"1125",2613,15,4
"1126",429,15,3
"1127",1930,15,4
"1128",2997,15,5
"1129",1551,15,5
"1130",2594,15,2
"1131",1832,15,1
"1132",1753,15,5
"1133",1250,15,4
"1134",1245,15,5
"1135",195,15,3
"1136",1391,15,4
"1137",595,15,4
"1138",1572,15,5
"1139",1537,15,5
"1140",1904,15,4
"1141",1881,15,4
"1142",2076,15,4
"1143",2000,15,1
"1144",2140,15,4
"1145",2847,15,4
"1146",1295,15,4
"1147",336,15,5
"1148",669,15,5
"1149",1848,15,3
"1150",1013,15,3
"1151",1220,15,3
"1152",834,15,5
"1153",198,15,4
"1154",1373,15,5
"1155",2994,15,4
"1156",2192,15,3
"1157",958,15,1
"1158",1011,15,4
"1159",2619,15,5
"1160",2888,15,4
"1161",2527,15,5
"1162",1957,15,4
"1163",2710,15,4
"1164",107,15,5
"1165",1764,15,5
"1166",8,15,3
"1167",168,15,4
"1168",2105,15,4
"1169",482,15,3
"1170",334,15,4
"1171",1680,15,3
"1172",270,15,4
"1173",685,15,5
"1174",149,15,2
"1175",1516,15,3
"1176",1500,15,4
"1177",1132,15,3
"1178",1296,15,4
"1179",964,15,4
"1180",576,15,4
"1181",1941,15,4
"1182",1705,15,3
"1183",1217,15,4
"1184",2163,15,4
"1185",916,15,4
"1186",780,15,5
"1187",1679,15,5
"1188",990,15,4
"1189",411,15,3
"1190",825,15,4
"1191",2254,15,4
"1192",609,15,5
"1193",2287,15,4
"1194",998,15,4
"1195",1908,15,3
"1196",2133,15,2
"1197",391,15,4
"1198",2896,15,4
"1199",2151,15,4
"1200",354,15,4
"1201",2193,15,4
"1202",762,15,3
"1203",238,15,3
"1204",2600,15,3
"1205",2022,16,5
"1206",1064,16,4
"1207",2412,16,4
"1208",2187,16,4
"1209",974,16,3
"1210",1082,16,5
"1211",2593,16,4
"1212",299,16,4
"1213",1189,16,4
"1214",453,16,3
"1215",1550,16,4
"1216",2663,16,5
"1217",1765,16,4
"1218",1027,16,3
"1219",79,16,4
"1220",781,16,4
"1221",2233,16,5
"1222",241,16,4
"1223",1045,16,4
"1224",1478,16,3
"1225",356,16,4
"1226",2902,16,3
"1227",2606,16,5
"1228",481,16,5
"1229",1913,16,3
"1230",1324,16,3
"1231",2579,16,1
"1232",1219,16,4
"1233",1085,16,5
"1234",1214,16,2
"1235",734,16,3
"1236",1936,16,3
"1237",2242,16,3
"1238",2366,16,4
"1239",594,16,3
"1240",604,16,5
"1241",1849,16,5
"1242",1275,16,5
"1243",1341,16,3
"1244",811,16,4
"1245",1523,16,4
"1246",1329,16,2
"1247",1380,16,4
"1248",314,16,3
"1249",1013,16,3
"1250",1384,16,5
"1251",1111,16,4
"1252",2580,16,3
"1253",626,16,3
"1254",2043,16,4
"1255",1561,16,3
"1256",1833,16,5
"1257",2632,16,3
"1258",2888,16,3
"1259",2828,16,2
"1260",1185,16,3
"1261",1764,16,5
"1262",2090,16,5
"1263",758,16,4
"1264",1659,16,5
"1265",334,16,3
"1266",2468,16,5
"1267",2397,16,3
"1268",1970,16,4
"1269",1610,16,4
"1270",502,16,3
"1271",2200,16,5
"1272",1818,16,1
"1273",87,16,3
"1274",902,16,4
"1275",24,16,4
"1276",2352,16,3
"1277",2559,16,2
"1278",1002,16,1
"1279",1744,16,4
"1280",103,16,4
"1281",964,16,2
"1282",586,16,5
"1283",81,16,3
"1284",1032,16,3
"1285",1679,16,4
"1286",908,16,3
"1287",2287,16,4
"1288",2780,16,3
"1289",1694,16,4
"1290",2383,16,3
"1291",1398,16,4
"1292",120,16,3
"1293",982,16,5
"1294",2370,16,5
"1295",839,16,4
"1296",2151,16,2
"1297",2062,16,3
"1298",2429,16,4
"1299",2389,16,4
"1300",1098,16,4
"1301",1954,16,3
"1302",2987,16,5
"1303",479,17,1
"1304",2561,17,3
"1305",651,17,5
"1306",58,17,5
"1307",712,17,5
"1308",621,17,3
"1309",201,17,5
"1310",1283,17,3
"1311",305,17,4
"1312",2547,17,5
"1313",2485,17,5
"1314",1595,17,4
"1315",979,17,4
"1316",165,17,5
"1317",1266,17,3
"1318",1943,17,3
"1319",1285,17,5
"1320",1890,17,3
"1321",2243,17,5
"1322",838,17,2
"1323",2460,17,4
"1324",584,17,5
"1325",2820,17,4
"1326",1233,17,4
"1327",2027,17,5
"1328",2375,17,2
"1329",1765,17,5
"1330",1356,17,3
"1331",603,17,5
"1332",477,17,5
"1333",1443,17,5
"1334",2957,17,5
"1335",1037,17,2
"1336",2275,17,4
"1337",2453,17,5
"1338",2573,17,5
"1339",2068,17,3
"1340",2606,17,2
"1341",1481,17,2
"1342",390,17,2
"1343",1315,17,4
"1344",1793,17,4
"1345",1964,17,4
"1346",220,17,3
"1347",1903,17,5
"1348",719,17,4
"1349",1551,17,4
"1350",181,17,3
"1351",2594,17,5
"1352",1497,17,1
"1353",1611,17,4
"1354",1729,17,3
"1355",877,17,4
"1356",1180,17,2
"1357",369,17,4
"1358",2208,17,5
"1359",197,17,5
"1360",1885,17,3
"1361",180,17,5
"1362",1572,17,2
"1363",692,17,3
"1364",2266,17,5
"1365",2899,17,4
"1366",78,17,4
"1367",203,17,3
"1368",1440,17,5
"1369",2704,17,3
"1370",2584,17,4
"1371",75,17,5
"1372",1013,17,3
"1373",1879,17,5
"1374",2426,17,5
"1375",834,17,2
"1376",198,17,4
"1377",268,17,4
"1378",1111,17,4
"1379",1794,17,4
"1380",869,17,5
"1381",566,17,3
"1382",1646,17,3
"1383",2192,17,3
"1384",517,17,4
"1385",749,17,2
"1386",77,17,4
"1387",245,17,2
"1388",2898,17,5
"1389",777,17,5
"1390",416,17,3
"1391",1127,17,4
"1392",2964,17,4
"1393",1466,17,4
"1394",367,17,3
"1395",540,17,4
"1396",865,17,4
"1397",1496,17,4
"1398",1775,17,5
"1399",2556,17,5
"1400",2443,17,5
"1401",2808,17,5
"1402",977,17,4
