"","X1_validation","X2_validation","Y_validation_add2"
"218",1181,325,3.81348688514328
"219",662,219,2.72847208887255
"220",2146,390,3.71887539891357
"221",1398,113,4.68092062691802
"222",2984,211,3.13755183583031
"223",584,980,5.48342807893445
"224",1168,573,3.14640987123747
"225",1509,8,4.25573713083223
"226",577,960,4.21832447638884
"227",2646,411,4.68831772098135
"228",1612,674,2.54539570087532
"229",499,736,4.12504085760633
"230",1157,334,2.67869003592637
"231",12,572,3.09869011342836
"232",435,57,2.91798295912222
"233",738,447,0.594758872119636
"234",2203,806,1.01810464990357
"235",2252,785,4.84223450085022
"236",2765,549,3.71751621332535
"237",523,233,3.75647420879358
"238",2855,787,3.03025044305053
"239",2025,697,2.82421022475833
"240",1196,126,4.74198747563116
"241",697,186,3.90644808205796
"242",2088,232,4.77262397246183
"243",899,503,4.77898941201058
"244",950,315,2.31191019539624
"245",1118,944,3.57531534177657
"246",2039,36,3.07619837081345
"247",2628,172,3.29734800177041
"248",519,995,4.19738931901704
"249",2382,576,3.83621831412966
"250",2213,582,3.50988230057495
"251",2965,145,1.90298204766677
"252",2934,853,5.22005141242902
"253",2208,838,2.80315466515273
"254",2381,297,3.79965686755054
"255",1198,949,4.98432527906234
"256",2778,951,5.23352185249051
"257",2358,229,5.37132228458898
"258",751,813,4.86382190753263
"259",2882,672,2.68375480141762
"260",1313,919,3.45811096253789
"261",2838,609,5.40351831159368
"262",34,175,4.96728604626383
"263",969,90,3.71907393592183
"264",2227,763,2.93543218953975
"265",2431,279,1.56284640839479
"266",318,1009,3.85677460238332
"267",276,97,4.11994642439279
"268",2671,761,3.18530789734859
"269",419,221,1.84022009826128
"270",22,688,3.0517439586455
"271",2674,947,4.62971347333733
"272",1456,1003,2.82254399130755
"273",870,870,4.42885769928539
"274",685,615,2.61158482283251
"275",1306,610,2.61060115693595
"276",511,595,4.26478421015134
"277",2271,607,4.32219660270761
"278",809,1028,3.81678594753318
"279",681,99,3.89234304897165
"280",976,744,3.79994734357572
"281",1258,256,2.93489613399849
"282",90,445,2.40391352910073
"283",1677,1008,5.29112492780042
"284",1067,630,4.92364053930551
"285",2769,28,2.01162317245349
"286",2592,197,2.77306464062878
"287",134,74,4.86155323674671
"288",1786,473,2.85421383157287
"289",2836,353,4.14627445364536
"290",864,7,1.9760196544781
"291",1084,613,2.5175613727584
"292",2525,819,2.75332755308063
"293",1938,1029,4.15096784537326
"294",2017,448,4.05643358333312
"295",820,221,4.04940231676134
"296",1204,393,3.89980689328584
"297",1711,701,3.53825151418197
"298",2567,545,4.83621994803789
"299",352,203,2.53177393809739
"300",2034,537,4.14365467904887
"301",157,1009,4.29309514117041
"302",2778,131,4.29745291832328
"303",1527,243,2.6529175271223
"304",1411,643,2.67727407677113
"305",905,559,4.58183067542825
"306",772,238,3.07163076597248
"307",1291,69,3.0697847095306
"308",2144,837,4.30208348173603
"309",2,27,2.03698687295271
"310",1693,105,3.65607105005328
"311",2293,845,3.03632991909217
"312",2892,701,3.52849671301818
"313",326,547,3.29894112874376
"314",2889,867,3.85266496762909
"315",122,932,2.80218537466543
"316",1761,439,4.97074474620066
"317",1602,1003,3.46072417913398
"318",2870,1002,3.02569802746348
"319",514,19,1.90244809658895
"320",1356,566,4.57136776592753
"321",80,513,0.895656402394988
"322",783,555,3.37699164993272
"323",2579,20,4.27629914652101
"324",1986,55,0.695425263905167
"325",2057,304,2.09454314906117
"326",1645,979,3.13150123272932
"327",1434,578,3.01236450655926
"328",1525,694,4.4055867502474
"329",2386,681,2.51968055688206
"330",2437,1011,5.23147782424058
"331",199,982,4.47856542477325
"332",752,312,4.30071938770583
"333",2630,1003,2.68785858517711
"334",1003,863,4.71738379276941
"335",2897,397,2.88264271820687
"336",966,703,3.67272564312372
"337",2396,928,5.01449737300616
"338",262,743,3.84032966540908
"339",2815,560,2.44078490567727
"340",234,93,3.97092583880257
"341",172,506,4.23011121710647
"342",524,1033,4.84141877984824
"343",153,36,3.06348611535577
"344",1064,450,3.33211190169433
"345",598,189,2.00757584660263
"346",2919,532,5.17955867518328
"347",943,126,4.08641906864229
"348",1904,480,3.90378518978323
"349",629,319,2.72122455117031
"350",2602,18,2.89172106012712
"351",1479,137,3.17365080473794
"352",2313,208,5.22928216306429
"353",378,228,4.2513684548555
"354",2042,658,5.16449504665844
"355",1531,327,3.67329361759883
"356",21,974,4.83863137383162
"357",1100,553,1.00260498208782
"358",249,906,3.02647880578156
"359",592,445,3.8164645231068
"360",1473,43,4.28873634523307
"361",2536,205,0.641860981321529
"362",139,907,2.53348731036025
"363",2535,297,4.428604547833
"364",747,1018,4.15017064362712
"365",2424,477,4.11811445193925
"366",1776,458,3.06814021979593
"367",491,435,3.56832064416403
"368",1197,791,5.26049056897796
"369",2768,618,3.39887271483343
"370",379,638,5.26620061058671
"371",2551,81,3.23812697997742
"372",332,840,2.75857325802767
"373",1271,275,4.03646135686762
"374",813,448,2.70749282821304
"375",2711,491,3.84134642393764
"376",2707,712,3.34261111869853
"377",1574,416,1.64524121359259
"378",337,310,3.94406186670598
"379",1006,15,2.6657197600093
"380",737,663,4.67975641385118
"381",217,55,4.10503228502309
"382",202,334,3.61229045916721
"383",1735,395,2.03154146879836
"384",1216,72,3.44842837117794
"385",2433,616,5.12501949197096
"386",909,232,4.69253868330016
"387",1450,836,2.54501192154658
"388",299,494,3.77892574389066
"389",2432,929,3.66162486468032
"390",1749,261,3.76720629460825
"391",1429,60,3.81386707223827
"392",584,435,4.61503581831102
"393",298,170,4.141491300171
"394",272,273,3.39988809481936
"395",1067,756,4.34996982903929
"396",1587,546,3.36848477577906
"397",740,552,4.09318816795899
"398",321,643,3.62362546579813
"399",542,238,4.72683313509569
"400",806,358,5.25963521362449
"401",1519,1021,5.34597552216399
"402",216,674,1.39906556448697
"403",2421,674,3.55012959292975
"404",2117,572,4.75579401768431
"405",26,813,4.98051452467534
"406",2337,941,3.89621743234262
"407",1592,974,2.1580700419838
"408",161,848,4.15392089969232
"409",265,616,4.32257952479892
"410",2516,686,2.97788524962646
"411",2124,192,1.5129611441426
"412",1112,264,4.9877751544894
"413",1332,286,3.64832432138732
"414",2888,650,4.23082643369825
"415",1486,488,4.0984667790526
"416",652,982,3.52444595951358
"417",1783,673,4.31056884562661
"418",1321,643,4.29309569332819
"419",797,68,3.0309882460737
"420",1008,770,3.94417779258195
"421",2903,770,4.59798519341429
"422",922,672,2.83297369193847
"423",688,791,3.63197789811677
"424",996,632,3.84607448533372
"425",2387,245,2.80070509936918
"426",2284,822,5.44105399453453
"427",2172,39,2.63015138248198
"428",2060,835,2.79153277582677
"429",2100,929,5.03852865711844
"430",2125,657,2.68087756426503
"431",1581,946,4.42052690415872
"432",196,40,4.08238844202823
"433",212,448,4.53418127126574
"434",2676,53,5.05392197521467
"435",1067,703,4.88532364953378
"436",2923,297,3.59413380178318
"437",1203,388,2.55673216698725
"438",2843,589,2.86120876378356
"439",876,881,1.82874046331057
"440",1734,682,4.74398830661642
"441",1460,224,2.87305577406987
"442",2058,196,4.79067498270801
"443",699,107,3.21928996069971
"444",2690,202,5.23018908885404
"445",551,668,3.32771718883804
"446",155,426,1.69348810387065
"447",734,433,4.98573904333936
"448",2167,345,2.29792702226564
"449",2424,780,3.77990185261731
"450",2216,128,3.8306697627254
"451",1733,905,3.68652685586322
"452",2103,679,4.3199224468231
"453",2711,885,3.24056846020757
"454",2239,818,3.1387060061886
"455",237,408,2.7789948170233
"456",405,828,2.9469042525235
"457",37,126,5.60907456802364
"458",143,660,3.99835380807641
"459",2995,890,2.77278099627511
"460",514,109,3.44221279180453
"461",2079,737,4.12066979456466
"462",21,762,5.11962959124078
"463",2647,242,4.18601354490506
"464",1853,400,5.09344088555602
"465",638,217,3.06013711002437
"466",2729,248,2.24175680211759
"467",840,536,4.63552793168824
"468",688,582,1.80672839792805
"469",2525,478,3.15892980125967
"470",1394,175,4.89251202309509
"471",26,374,3.72469184770381
"472",814,622,3.65936592082316
"473",1891,5,3.05705821800634
"474",2711,1028,3.02987705131767
"475",2180,86,0.911319806946772
"476",531,705,1.88898395949511
"477",720,37,4.84408128522867
"478",1415,888,4.42200794571585
"479",1380,617,4.2890031737191
"480",2217,594,1.65009988094652
"481",2388,760,4.23688893815363
"482",805,28,3.36963519091496
"483",1085,175,5.32791624898604
"484",1761,117,4.64603420548281
"485",2906,563,4.18001061016155
"486",2535,180,5.02317039264491
"487",345,422,3.84318675875202
"488",2449,456,4.32362823578343
"489",1628,36,5.21301444866216
"490",1667,211,5.24126396446293
"491",2545,636,4.65632781046815
"492",1567,926,3.38527852934064
"493",135,860,3.99967364710056
"494",1512,165,5.41014809023932
"495",44,700,1.53747451935927
"496",744,428,2.69321266069703
"497",753,739,4.49019240771254
"498",586,820,3.09284385100821
"499",1058,396,4.36436104834117
"500",518,949,2.60216139338874
"501",2817,59,4.20148903536592
"502",1362,419,3.91113814408625
"503",417,912,1.6510204753551
"504",458,96,5.09589456127095
"505",2976,752,0.645928830829249
"506",1579,497,2.87526795137116
"507",401,966,4.65660976913921
"508",1818,228,3.64266394916285
"509",693,549,3.80258175195805
"510",2595,138,1.99399951035747
"511",1246,547,3.97704163741353
"512",2758,770,4.73628754694792
"513",652,831,4.09392228182504
"514",1657,116,1.32475064779793
"515",123,64,2.66679586304189
"516",1864,197,3.38183968476868
"517",2042,449,4.71139872541955
"518",2797,767,2.63524855649461
"519",457,21,4.85894114146879
"520",128,81,2.87198942832968
"521",2908,407,4.17756489705468
"522",1186,595,4.53087133507314
"523",519,572,2.10015264091583
"524",2307,555,4.22411962711412
"525",1416,108,1.20061618825412
"526",1848,902,3.78358876057898
"527",910,323,5.02831630274467
"528",430,813,3.54203089329293
"529",1460,409,2.28502588286034
"530",1886,82,2.57905152709383
"531",838,18,3.50759576407575
"532",1954,371,2.69649731609676
"533",2797,823,2.98989698786738
"534",106,869,3.99017493885766
"535",2882,215,3.06746190154635
"536",1005,492,2.181673502995
"537",713,326,5.30789223917676
"538",1225,967,4.76674323645291
"539",2216,30,5.32442645892437
"540",1054,679,3.66269953576815
"541",1634,927,3.05432577336063
"542",1901,638,5.38911271347004
"543",1829,93,2.92191861430422
"544",2685,941,3.80977988638956
"545",2742,510,4.14349618162124
"546",2621,211,5.2964100629889
"547",795,913,3.88698884503108
"548",428,1010,4.12513577638986
"549",1697,878,4.14466883312534
"550",2647,228,4.2330128820943
"551",411,193,4.59679742865144
"552",2639,213,4.64141035546763
"553",2742,80,3.78907609801335
"554",2632,644,4.90397971206902
"555",104,376,2.17792015555388
"556",332,256,2.63187062392658
"557",1867,285,4.2221083388552
"558",1507,382,4.05801528001762
"559",2042,594,4.24549445266426
"560",1126,173,2.5613186718774
"561",1527,515,5.18163906144165
"562",1928,169,2.73457689823979
"563",2936,621,4.83254464849727
"564",411,674,0.948078437402704
"565",1304,81,4.14715869422203
"566",1459,564,4.06575532189092
"567",2658,810,3.56003289568463
"568",1250,600,3.87798827532576
"569",2592,57,2.75602928243664
"570",1916,506,5.0223767958363
"571",2303,709,4.00395577718596
"572",2776,447,2.97950676856626
"573",328,706,3.64674827482637
"574",2212,1028,1.37444629293843
"575",2102,945,3.61487340655112
"576",1817,72,3.80505947776631
"577",417,735,4.50872505938803
"578",2708,147,5.07847414998278
"579",2437,999,2.39825789209524
"580",2617,333,2.91785244665379
"581",623,53,3.51782077217581
"582",420,67,3.96348221888159
"583",2713,42,1.78993947943083
"584",898,769,2.81043607922138
"585",142,609,4.03706506362482
"586",2794,369,3.88850558017849
"587",821,68,3.8872723349519
"588",1658,759,5.03805609983574
"589",534,725,3.87746712118141
"590",668,241,2.21299615321146
"591",973,998,4.94340971354974
"592",2555,443,4.15825584394127
"593",2757,537,4.72111063398723
"594",2925,978,4.15985824362471
"595",2766,849,5.59682331062283
"596",380,674,3.10815045363519
"597",1292,136,2.46096350889825
"598",392,335,3.7859896400376
"599",2946,838,3.41597724109117
"600",2458,315,4.16356694916431
"601",2824,259,3.80646275078976
"602",261,555,4.01034438028089
"603",1330,352,2.03508632981662
"604",546,669,5.23553838304087
"605",2785,810,3.5363803311898
"606",48,334,3.89261724851554
"607",1418,35,3.01628603920715
"608",1946,700,3.7019425739451
"609",1953,506,5.084393060509
"610",2042,829,5.51169984067619
"611",1212,826,1.55845669267254
"612",828,492,4.20849793925943
"613",26,1016,2.15279916833942
"614",2776,588,3.81267336269454
"615",1256,588,5.33606397264146
"616",1329,245,2.72309790544719
"617",2630,450,4.15795907821251
"618",2081,451,3.47099572864772
"619",2225,217,3.92301161501152
"620",578,604,4.26380702676882
"621",2467,343,3.16575881071004
"622",2551,832,1.68818662476773
"623",796,68,3.42762926699652
"624",2916,433,3.29482741751792
"625",1295,560,1.22771273749123
"626",1099,17,3.98662465255132
"627",42,141,2.62606970519229
"628",2229,808,4.21167816908864
"629",1641,121,5.50686548966747
"630",609,127,2.94943371531537
"631",848,367,3.14000845416354
"632",2287,971,3.78445255483999
"633",196,121,4.77746589520764
"634",2473,462,3.70562232728796
"635",2813,652,3.3879905161858
"636",1348,521,4.39292556769526
"637",1620,950,0.607959032688315
"638",2682,744,3.36665397626017
"639",1521,142,3.13027587768299
"640",2646,939,4.89206130351374
"641",1572,474,4.06032427668941
"642",26,564,3.38017092384995
"643",754,596,4.33698929245907
"644",2666,816,5.34068225471003
"645",2033,304,3.12162015283356
"646",2671,549,4.17823883999494
"647",1306,195,3.10436797954741
"648",1698,928,3.68157812953636
"649",152,867,5.30604417910472
"650",241,337,2.8791860273517
"651",2667,603,5.2149478553695
"652",2558,207,3.07994130009646
"653",1411,577,4.91020646684496
"654",2115,465,2.8733787866703
"655",735,471,3.68522239553957
"656",2696,380,3.60519356930517
"657",2753,949,3.9566613423765
"658",2062,210,2.83357603503815
"659",992,281,3.46548413971084
"660",494,232,4.94418203360673
"661",2177,506,4.74073439261243
"662",1947,370,3.79408062030672
"663",2933,753,3.54921909121453
"664",2408,687,5.24467628969003
"665",2690,810,4.07127665379181
"666",2301,1032,3.9798782286656
"667",795,572,2.84161633312165
"668",2197,813,3.19560673363876
"669",1343,197,3.00632696401569
"670",2574,847,4.31407533778867
"671",2350,35,4.52276274313859
"672",331,24,3.21364055885972
"673",1938,263,4.33380810046638
"674",405,903,2.74941809572597
"675",480,233,3.95467428378271
"676",2786,135,2.84350774026217
"677",143,580,3.55726113409183
"678",2278,81,3.40154749247757
"679",1167,869,5.03862442099862
"680",2496,667,4.00281980390093
"681",1576,346,2.76790186775141
"682",259,726,4.24115610203556
"683",1508,169,4.11899206679056
"684",808,902,2.48555681915835
"685",1037,234,4.19793004799761
"686",1456,965,2.90362690644414
"687",2152,370,5.30899508797234
"688",2279,556,2.83013070037862
"689",732,863,5.15926315951908
"690",1815,74,3.96948374257216
"691",1153,969,5.05936808322969
"692",1718,439,5.21656032930912
"693",2070,107,3.00100927934108
"694",2157,210,4.47886044059788
"695",1553,204,5.11032981740854
"696",2885,850,3.22112330247482
"697",2969,500,3.42070151268719
"698",2577,5,3.9799099030117
"699",562,650,5.05011374215677
"700",2915,334,2.90191364493258
"701",1748,806,2.55856730957611
"702",1182,292,4.10570137719356
"703",2075,1010,1.21232071758747
"704",2331,218,4.62000082933936
"705",384,208,4.26682099097805
"706",464,949,2.76619767774665
"707",1804,955,2.72931440396553
"708",2256,569,3.23766150462956
"709",1136,529,3.22091259278953
"710",2588,32,3.97976532312653
"711",2007,847,4.96582212778159
"712",2816,25,2.72909898143706
"713",1060,400,4.05677759789148
"714",2049,571,3.75637982512169
"715",1102,392,2.37274659170054
"716",1350,137,4.09471893829263
"717",2428,830,4.9941047469739
"718",74,866,3.64346436839662
"719",2875,508,1.85742353612437
"720",113,188,2.82524360316715
"721",263,613,4.06434843907997
"722",2977,965,2.55416475594902
"723",1291,431,5.28674951796855
"724",1893,447,3.03965738572154
"725",2625,830,2.53243782653062
"726",65,67,2.0306877095934
"727",41,587,3.07154747059966
"728",2421,860,2.55697624568203
"729",1700,275,3.96705114926949
"730",418,974,4.09950383220727
"731",1632,625,4.82669476989374
"732",2328,229,3.74232032746222
"733",1415,496,4.96315304706235
"734",93,432,5.41599990018385
"735",1473,365,3.92488894490946
"736",2703,121,3.22791590733334
"737",435,768,3.52856345922644
"738",2298,573,4.60438659343557
"739",2444,297,3.97961729413564
"740",531,241,3.33506009308485
"741",2893,95,4.78166022323818
"742",2019,1029,2.36924153470055
"743",1627,315,4.39464632871978
"744",2744,36,4.46133407191068
"745",2276,635,4.73302714283091
"746",2563,619,4.06403363917538
"747",1565,443,3.58943785181803
"748",1285,382,3.98709482919769
"749",1407,136,3.62327079574711
"750",534,657,0.924988611668686
"751",281,499,4.13368025903062
"752",1733,601,4.77901359456277
"753",917,719,4.43224090803555
"754",2837,230,2.95576479844514
"755",346,823,2.68305458641514
"756",2652,992,3.93513706807692
"757",282,800,4.3155986740263
"758",914,297,3.04074915916474
"759",46,444,3.34035641653359
"760",1079,812,5.10613797494018
"761",157,312,1.94993097900939
"762",2970,491,1.98969187203671
"763",1062,177,5.20553996199748
"764",2689,454,2.99220073074905
"765",2198,1030,2.64430390674754
"766",1250,768,4.16234259538608
"767",457,251,4.90745804329567
"768",2457,486,4.1618133768454
"769",71,688,3.30533013064818
"770",111,1033,4.71938454257729
"771",628,847,0.862875070376984
"772",661,587,3.42168962163469
"773",1624,729,3.57864736906242
"774",831,541,4.77009251378974
"775",437,614,1.90395727589921
"776",2328,100,0.929321833795448
"777",732,247,4.21690927521566
"778",2948,172,3.70004851868352
"779",2043,787,5.27795885881232
"780",481,978,1.78928238889
"781",1683,166,3.60732984926801
"782",854,755,2.78090080422832
"783",164,45,5.57524143349196
"784",679,100,1.78543949539951
"785",1969,626,4.29887217838153
"786",1592,172,5.24503788000996
"787",425,90,2.91000820801974
"788",1549,70,3.08206766413312
"789",2216,709,5.23032813825876
"790",1139,695,4.34640941713769
"791",246,72,3.62861917445865
"792",2399,43,3.32301662248036
"793",2436,617,3.26672898449411
"794",602,229,3.20333542930462
"795",1043,343,4.23900315596957
"796",2139,169,3.7791206379716
"797",789,942,3.28425911801118
"798",574,353,2.58565712654761
"799",387,937,4.15362642962649
"800",127,766,5.05536967262875
"801",2790,495,4.19877974360561
"802",436,137,3.69209128816887
"803",2430,497,2.49570257759117
"804",1482,1000,4.10780605091654
"805",2726,836,2.71629252673005
"806",753,831,5.23658331376159
"807",136,650,5.46970490983267
"808",2252,130,3.27628899026454
"809",1809,424,3.29621439705699
"810",651,121,3.44733395740605
"811",981,79,5.32339569369487
"812",410,606,0.917867053630841
"813",1954,13,3.88514414287161
"814",32,883,2.24285695996138
"815",277,997,2.79554139797002
"816",2297,304,2.79146090266846
"817",2787,532,5.18829513705908
"818",1763,869,4.72313696158817
"819",2883,619,2.59809085091247
"820",2615,73,4.82980053715089
"821",2967,862,4.0971820540897
"822",2754,830,0.52083425051292
"823",2086,439,3.67750943393183
"824",1672,1029,4.98111732522277
"825",2769,208,4.14127676222804
"826",2899,633,1.60412274948798
"827",925,538,5.49703085900091
"828",2695,62,4.62684406069771
"829",1762,811,3.97450384045955
"830",1930,494,3.01661747525221
"831",2835,667,2.23546132176976
"832",330,521,4.4092911735434
"833",23,856,4.35261411782129
"834",2688,576,0.806595865789224
"835",2464,173,4.31926770212149
"836",550,474,5.11136068928232
"837",1064,841,1.97624784933758
"838",158,137,1.34731828907333
"839",702,840,4.89274934274047
"840",106,855,3.71642198843184
"841",485,232,5.03024187506278
"842",1073,159,0.823612808565728
"843",357,310,2.81149692409992
"844",512,495,5.08172204249099
"845",795,866,4.27423016748164
"846",2768,702,5.08262970427669
"847",1899,627,4.24515449489366
"848",24,35,3.98719226076813
"849",1291,273,3.7553029224619
"850",1924,266,3.00415016545425
"851",1806,947,4.42829923104001
"852",844,123,0.374750076165029
"853",625,1017,3.145222630155
"854",425,197,3.89818474462856
"855",2831,506,3.92708201023846
"856",1632,285,4.88008550910381
"857",1852,578,3.83796592371223
"858",2431,583,4.18442391701371
"859",1851,792,4.65841848808996
"860",783,231,3.68239017997768
"861",1873,969,1.35634300295769
"862",797,173,3.03305417456617
"863",2229,1003,5.19810419283992
"864",2915,478,3.04430024028203
"865",2506,88,3.95378461197909
"866",489,206,3.47659031273847
"867",11,629,2.1171237769986
"868",1243,250,3.91990955669108
"869",602,492,3.27202172586053
"870",2628,309,3.16627355768414
"871",483,382,0.864830129049276
"872",1352,671,5.56313994789137
"873",1038,445,3.26206953058004
"874",898,12,2.3330694158316
"875",1211,72,3.79722134583797
"876",709,767,3.63955261151638
"877",607,206,4.39666800833212
"878",43,950,2.78854078880732
"879",670,529,4.49808510069871
"880",2043,333,3.57153437339751
"881",224,399,4.77706306511038
"882",2424,528,2.81425961866794
"883",547,836,4.67593078573779
"884",1054,860,3.7645999745685
"885",2347,669,2.9393089893819
"886",2686,438,2.76800142312606
"887",1815,608,3.2598283990072
"888",2765,900,5.36421328654621
"889",720,864,4.97481530079567
