"","X1_validation","X2_validation","Y_validation_add2"
"129",488,371,5.06234162178554
"130",2370,69,3.37447539767919
"131",961,967,4.50821724903696
"132",30,400,3.78887052980451
"133",386,539,4.37792837802911
"134",2557,217,1.96690388308098
"135",838,645,3.86226299445562
"136",178,342,5.30449349654151
"137",2101,183,4.20681062429882
"138",2171,278,2.8714099987429
"139",2603,48,4.91392798033557
"140",1610,444,3.84081621669442
"141",113,854,5.46436699193591
"142",324,220,4.14600682057532
"143",1734,1028,2.96768364179388
"144",2820,684,3.16403452352082
"145",2484,832,3.89801713521619
"146",341,555,3.02281307421743
"147",114,103,5.19287853460851
"148",163,186,5.43886466874809
"149",1626,60,5.2628304053002
"150",1924,506,4.18173579406133
"151",379,792,3.01125292192267
"152",2604,56,3.56000951771397
"153",1972,501,5.38720222624983
"154",1985,170,3.67198013236682
"155",168,310,4.36226534455246
"156",1784,28,4.80936564742945
"157",2828,333,5.38284135281006
"158",1155,7,4.54549240280366
"159",262,1001,2.07307193790343
"160",2042,581,2.83210532183826
"161",2234,937,4.37094646336606
"162",2633,203,3.72667672249568
"163",2671,308,4.10206824709065
"164",926,992,4.77060391304026
"165",11,898,1.80461828022669
"166",214,982,3.28798269405574
"167",268,540,4.90273217513393
"168",1926,130,3.46062617336977
"169",110,539,5.0111076246337
"170",1823,725,3.27254527106437
"171",2890,688,2.98197641341743
"172",977,978,3.71847392172728
"173",780,533,5.25104448045353
"174",1066,372,0.927122678605456
"175",595,445,3.62572368198773
"176",1289,150,5.10413515264182
"177",297,615,4.90991523924061
"178",778,28,4.86462628038076
"179",1096,121,3.10221369244099
"180",312,730,3.19266471631378
"181",1852,304,3.41636979482226
"182",2117,1006,5.40590972420045
"183",1733,611,2.63390993995952
"184",2244,45,2.5592398066005
"185",1807,627,4.26546539454459
"186",2200,522,4.88002141345953
"187",2515,23,2.63356864972685
"188",2397,254,4.02026798394584
"189",24,354,3.5136480664159
"190",482,477,3.78205130535749
"191",1401,215,3.63464638513643
"192",676,327,4.16803998619236
"193",168,251,4.19335554694501
"194",2576,129,4.38797283357364
"195",864,115,1.27995436064081
"196",774,836,5.21927388251929
"197",481,281,2.79218788270282
"198",2140,82,3.10832404069926
"199",1230,728,3.4157161861477
"200",154,940,3.18315971138006
"201",2819,714,5.23813382015453
"202",469,565,4.54400780090122
"203",2276,913,1.2366772812016
"204",1144,810,3.68148386499064
"205",2554,791,2.57587704434995
"206",834,88,4.70468920895621
"207",286,609,4.94364821344284
"208",2925,158,0.430777736591372
"209",1444,438,1.98820504102346
"210",1019,62,4.95889586509363
"211",507,564,3.58888045626069
"212",1748,157,4.41767149262466
"213",2388,717,5.39978830985453
"214",507,939,4.72145770730253
"215",2604,289,4.57533616875819
"216",2069,790,2.95101811141546
"217",2133,153,1.30170014894011
"218",2459,806,3.07741690907619
"219",674,343,3.6471692666656
"220",1444,536,1.77301717340537
"221",1872,63,3.36923088804458
"222",524,266,3.31284280163902
"223",1161,809,1.80830778570748
"224",965,256,4.74580422774811
"225",1180,552,5.38261327851381
"226",902,520,3.42800258648898
"227",163,940,4.83196912185523
"228",2363,186,3.74502500360513
"229",470,365,4.20045568917676
"230",1409,242,3.91717889524702
"231",1029,635,5.17914742972061
"232",1576,578,3.75432455851036
"233",2404,31,4.31160936740075
"234",2414,514,4.30143884329718
"235",2580,675,4.10992282026465
"236",1052,645,3.78541109080303
"237",2215,790,0.853190428418663
"238",1082,543,4.07740654647719
"239",944,242,2.54586757744151
"240",679,676,4.10804772024149
"241",1167,549,4.93772617247941
"242",1574,216,3.29231249517736
"243",2088,937,5.246489735112
"244",1965,304,3.73217746983134
"245",2426,711,3.63669295592085
"246",1741,196,2.8842007530611
"247",1576,89,2.69046609550323
"248",167,616,2.84231078230596
"249",575,317,4.11500642279298
"250",959,88,4.67116994876916
"251",816,944,5.08600298819002
"252",609,245,2.7893161308076
"253",1867,915,1.9555744795952
"254",612,501,4.21194222756841
"255",566,650,4.13920135007098
"256",2822,494,4.072034440252
"257",2813,1019,4.02937093408548
"258",282,4,1.90852349372053
"259",257,967,3.39197050375733
"260",2097,409,4.90120541115417
"261",2595,621,3.41088286897845
"262",985,903,3.12433877561016
"263",2318,926,2.2196263812245
"264",1323,116,3.89518261349387
"265",2126,814,3.66483245263496
"266",1966,613,3.42777406686078
"267",745,719,4.59233505663644
"268",726,841,2.83810529238914
"269",2237,661,2.64490676094469
"270",585,915,5.17022562770409
"271",2555,997,5.24543169038461
"272",2478,143,2.94517299147208
"273",809,621,3.77977575872874
"274",898,915,4.47547634906678
"275",2262,629,3.43134301653948
"276",2193,884,5.11194704253279
"277",1682,551,3.98249040487979
"278",2188,832,2.17284594551249
"279",2057,479,4.01927368515648
"280",1535,137,2.90919866540642
"281",595,732,4.59269176345113
"282",2281,669,0.737203291340806
"283",334,150,2.5061651484578
"284",1488,401,4.02271137669818
"285",294,84,4.11346218270787
"286",1907,734,5.38078073051485
"287",685,551,3.49887064942161
"288",1729,945,3.1794000089943
"289",2443,338,5.53689785718412
"290",759,429,4.15550920844987
"291",1771,694,3.97822232228448
"292",1781,652,4.17348304677793
"293",1267,780,3.60285339145413
"294",2532,126,5.17741800295238
"295",1578,493,3.79135954171784
"296",1487,495,3.0215325065953
"297",845,383,3.25535705491459
"298",1249,897,3.78789424167899
"299",1319,983,3.32421595086797
"300",1221,789,4.06585289258727
"301",1779,609,5.11274031413393
"302",1502,557,3.70584616310032
"303",2370,549,5.25207952660515
"304",279,204,3.91762460731483
"305",2920,614,4.66383137936297
"306",503,439,5.52804218880915
"307",1561,735,1.3307018370375
"308",1632,663,5.1663072603653
"309",1320,947,4.20071601687815
"310",939,678,4.83900990092744
"311",1590,1024,3.83029439897553
"312",1288,468,4.7671956380077
"313",393,791,3.87028218279635
"314",2272,356,3.02724615392052
"315",22,450,4.73565149698081
"316",923,359,2.14481127548566
"317",913,109,5.20654185370036
"318",669,403,5.3534518799486
"319",2667,79,3.76859487641032
"320",1356,158,3.34386324355358
"321",2342,215,1.27258357236524
"322",2645,964,4.38909534978188
"323",272,782,4.96165481641546
"324",1736,807,0.998568007011713
"325",2087,386,4.98412525352227
"326",110,417,5.2249532658624
"327",448,304,2.87888452448582
"328",2429,875,2.58167327290917
"329",1136,905,5.00084746151846
"330",1487,173,4.21615206390486
"331",2398,420,3.69119069484853
"332",111,859,5.18542741500156
"333",583,291,2.95665343295554
"334",2692,130,2.84132742981703
"335",321,895,3.63531050132379
"336",2444,126,3.46347187560543
"337",990,1015,1.08624876439087
"338",2515,716,4.04625502184115
"339",195,180,5.08613069020865
"340",1348,17,4.89157424595261
"341",1082,978,4.71293082700679
"342",1992,621,3.85479935392391
"343",2070,701,1.92285205357633
"344",1091,838,3.69682256806554
"345",2036,885,0.888232719254712
"346",725,946,3.67653931649012
"347",54,342,3.99433909026096
"348",1244,954,4.49503093047555
"349",524,1008,5.45970040196215
"350",1840,536,3.84864923083489
"351",2429,234,2.82962981057751
"352",591,794,4.55879919160929
"353",802,217,3.5603792588401
"354",2142,365,4.12172228157258
"355",2094,945,4.05028962082188
"356",2236,958,2.88957625840239
"357",2494,991,5.0077067969016
"358",1609,782,3.6985921025897
"359",413,770,3.97676317833826
"360",724,906,4.41787515980823
"361",785,215,2.25077256428275
"362",1737,333,2.64195930078072
"363",2147,56,5.40813406979256
"364",85,145,3.87844930649444
"365",2405,591,4.99023803569529
"366",662,203,4.77309761930964
"367",2956,445,3.76863207040489
"368",2636,776,4.05483123897156
"369",663,7,3.39053914308791
"370",735,43,5.11950665736213
"371",976,228,3.57912918522382
"372",546,499,1.28905433176001
"373",2861,540,1.75018260993537
"374",470,336,2.05529513619907
"375",1690,285,3.26160472764027
"376",1571,399,3.67216303823061
"377",157,448,3.68393639584203
"378",2928,62,2.08371864223346
"379",143,182,3.85708923638545
"380",935,801,1.16115871528279
"381",2619,698,4.02568737569024
"382",749,945,4.29867578441413
"383",870,378,3.95304589983699
"384",378,423,2.87443395004175
"385",2843,991,0.912725820197379
"386",866,155,4.07650645227007
"387",1900,267,3.79413272270892
"388",222,894,2.06269954284218
"389",117,888,2.83818642454627
"390",125,683,3.35499259796403
"391",2508,791,3.44555956545141
"392",601,810,3.00632132870452
"393",334,1012,4.5121969368323
"394",1316,304,4.77696267225075
"395",2133,732,2.63691784839657
"396",486,369,0.684658950006039
"397",378,136,2.67680259597257
"398",2755,899,2.09093557257589
"399",648,289,2.71371667848006
"400",1602,312,3.9415578041971
"401",2665,817,2.84411132522832
"402",2813,894,3.09262405192862
"403",566,614,3.90930822958148
"404",2826,799,4.137247383679
"405",2389,1007,4.5826109663644
"406",2825,627,5.04182843304102
"407",165,587,5.07483578483627
"408",213,707,3.45740292076221
"409",284,545,5.17020852426988
"410",1799,831,3.22868028649522
"411",2244,488,3.80313581207727
"412",2623,816,3.79805049993832
"413",2210,688,3.19091036761569
"414",787,407,2.03031164705196
"415",1484,169,1.84873631301467
"416",1748,829,5.26832631260037
"417",1468,281,4.19046239510979
"418",282,791,3.97763876931925
"419",937,491,3.48623575156941
"420",1386,762,3.68027039723019
"421",809,950,3.73329722242691
"422",165,140,3.23036191229847
"423",100,643,4.39607801698984
"424",2011,74,3.2339838918648
"425",2133,579,2.01463749884764
"426",893,18,4.15323897699485
"427",134,701,2.76906532770857
"428",2584,1032,3.74930632791248
"429",2086,212,5.03330660086353
"430",464,97,3.3415045082508
"431",857,481,3.95914585390548
"432",1660,232,0.895356944197394
"433",703,372,4.85496254577069
"434",618,789,5.46847433658192
"435",347,897,4.0618854412708
"436",617,421,3.37416097465872
"437",2980,565,3.94023522494894
"438",2176,495,4.9414235048702
"439",381,708,3.82420691245045
"440",131,415,2.98865092468607
"441",1814,787,4.62784836136576
"442",1432,276,4.88640030924728
"443",831,972,4.1666616727338
"444",2580,25,4.06735466552343
"445",1970,319,1.89647672630383
"446",2261,731,2.68554990579474
"447",1290,740,1.82784474996547
"448",1927,16,3.96443459211773
"449",2821,126,4.02300757561447
"450",2167,897,2.89410787175316
"451",1556,342,4.37094131776835
"452",846,708,4.13847624814931
"453",2236,150,3.74024473393358
"454",1698,97,4.84926477889071
"455",309,867,2.4498340932309
"456",238,738,3.56425105037227
"457",298,480,2.19950374040469
"458",2123,693,4.70770055076247
"459",890,238,2.56466477972029
"460",103,93,5.29427924243026
"461",2107,688,3.73530202743418
"462",588,347,3.96148246035113
"463",305,823,2.95034055654714
"464",2414,235,1.84655920577207
"465",2962,746,5.63703265446274
"466",2813,600,4.59279615503809
"467",438,365,3.74603508965164
"468",2581,1012,1.79697808489427
"469",581,549,3.61944538988661
"470",114,594,4.71137074219359
"471",1093,7,4.81508803835658
"472",1182,250,3.28271935270359
"473",1119,632,4.41930869075457
"474",1213,629,5.39285019642888
"475",138,195,4.95641689092614
"476",1972,726,3.95442088290395
"477",2989,645,4.1144226430101
"478",326,933,3.64059618357712
"479",468,176,2.96954196486116
"480",38,494,5.1523620265445
"481",221,371,4.04088363086597
"482",91,680,5.58778004450658
"483",1994,749,3.10712145994562
"484",1784,408,4.83810109753374
"485",1142,1029,4.81356515250092
"486",2151,406,5.32436550157825
"487",2766,203,2.68290331626214
"488",2076,952,3.90504079881056
"489",304,652,2.79569488517939
"490",348,257,1.1246877290465
"491",1168,397,2.97823131552497
"492",2698,973,2.84560107519229
"493",976,769,4.0065849632026
"494",117,191,3.45886564263034
"495",1749,557,5.12967902602958
"496",2407,978,4.68992555553847
"497",831,117,4.30928567285704
"498",790,548,3.2029915908991
"499",710,514,4.66452241951775
"500",2302,618,3.31555569881731
"501",2214,911,4.87693779197786
"502",1660,254,2.36135688202791
"503",687,839,3.02905631823713
"504",2650,329,1.82905617977596
"505",2407,313,4.67798721018781
"506",1865,710,5.20135764395226
"507",2584,960,4.40747785472139
"508",1091,205,4.26616184906459
"509",1462,273,3.24463736336604
"510",1904,494,5.00361847524751
"511",2611,99,1.7654671826612
"512",501,725,1.98738471492104
"513",232,584,4.25712209561483
"514",42,522,3.88007778728481
"515",843,280,1.35971877073956
"516",1936,775,2.06770428740106
"517",2573,393,4.10848918528402
"518",2722,1027,4.87665367160765
"519",1283,709,3.26191714577821
"520",1188,1010,4.00720137548523
"521",1352,719,3.93780180601192
"522",3000,340,2.92225324691996
"523",1271,694,3.5262424630484
"524",1701,170,4.97677416579984
"525",58,60,4.3162401917648
"526",1548,988,2.84799694891725
"527",1753,29,1.95677251830586
"528",715,875,4.59014006928291
"529",2584,990,2.79303400907734
"530",990,319,3.25613156170586
"531",2833,620,3.46461525964118
"532",2365,832,2.80094830476965
"533",318,740,5.04073609345279
"534",1062,746,4.75379828383202
"535",1393,15,3.30056853150439
"536",2205,576,3.97862872306224
"537",826,62,3.91483879994
"538",2960,1034,4.16377475077374
"539",49,554,3.54170555809402
"540",657,827,3.07933654951121
"541",1381,217,3.35000823896149
"542",1906,652,4.00537533710087
"543",1044,552,3.93420399508262
"544",738,595,4.57352527901119
"545",457,632,1.87113389201978
"546",1617,23,5.41450457698473
"547",2528,301,4.01161375284203
"548",537,88,3.21905737642019
"549",1292,532,5.00156340240398
"550",2335,239,2.63126999508024
"551",2751,572,2.70255294701922
"552",647,16,4.0521663277541
"553",174,772,3.39377482376375
"554",1437,512,5.14857429464577
"555",2416,625,3.6821573648251
"556",2734,172,4.83852716691157
"557",1556,122,4.27048086148633
"558",2919,139,4.23721364912564
"559",1782,969,2.93187442302505
"560",2428,650,2.09638595461957
"561",2084,938,2.0505846772442
"562",1333,347,4.2457053576576
"563",58,866,4.56942765961535
"564",575,650,4.83970004845365
"565",540,764,5.27375911170077
"566",2860,37,4.83425115587997
"567",1966,883,3.3346320059275
"568",2356,421,4.67590924066152
"569",1655,531,3.9955772629896
"570",2305,494,5.39813417436233
"571",493,668,4.15438014688532
"572",1115,1009,4.54898460234459
"573",2198,730,4.1104427231948
"574",2661,12,1.42153205216928
"575",3,390,1.78668700614272
"576",2943,705,3.79663058825644
"577",1816,638,4.18852768149604
"578",2859,297,4.37440955389505
"579",2860,721,4.62457654400974
"580",329,273,3.66458517468232
"581",2899,627,3.01102646974734
"582",207,822,5.11742332019859
"583",2213,423,4.68270900151543
"584",27,63,4.23244924423015
"585",2444,744,3.63493285954595
"586",1417,701,3.26402295419189
"587",2335,966,3.00652350795997
"588",1272,408,4.94960099776089
"589",1840,414,5.40563292872336
"590",147,678,3.39235848029227
"591",2453,178,3.32210994196443
"592",2888,747,5.0935767347585
"593",486,497,4.36938970949823
"594",684,330,2.80483279219888
"595",575,393,3.61596346065793
"596",318,465,4.33847131508012
"597",2641,314,2.78240938026513
"598",2611,328,3.61644260228462
"599",493,947,3.75037388665867
"600",1982,445,2.76321727845928
"601",1542,78,2.57968103615781
"602",2215,663,5.17568025823947
"603",2305,984,4.44762796733238
"604",170,2,5.11697132247054
"605",25,973,3.81429778689333
"606",1870,873,2.40551278023475
"607",1642,471,3.71526742743374
"608",792,215,3.91108943233218
"609",1165,545,4.40034973093225
"610",2787,121,4.12210335564586
"611",2748,397,4.9496185286798
"612",1424,625,3.65855350684063
"613",2624,805,5.07863394929452
"614",1019,342,4.47696692870432
"615",656,289,1.01656598692832
"616",1830,27,2.26876681294219
"617",2611,649,3.16474251849245
"618",1404,605,2.22156966153975
"619",1761,107,5.22303541984805
"620",1523,772,4.80909494710252
"621",1193,937,4.08610124062727
"622",287,589,4.1852628466018
"623",2581,176,0.79673114827025
"624",554,950,4.59862898995997
"625",2071,627,3.19564672411562
"626",1982,948,3.66923307710715
"627",2159,494,1.29318126980152
"628",2090,553,3.17615025767236
"629",2957,648,3.60885102438319
"630",2698,560,1.0168540917059
"631",692,821,2.12980639500694
"632",443,464,3.61688847019814
"633",52,984,4.0280800277299
"634",1040,613,3.89408830878201
"635",29,97,5.47700786102061
"636",882,597,1.07353452900061
"637",1685,703,3.5599337252646
"638",2954,166,1.93451104536715
"639",1031,1026,4.02161135069549
"640",1775,914,4.99193089509213
"641",1091,414,4.61849732132857
"642",2849,608,2.90586317239024
"643",505,169,2.59436561899603
"644",390,214,2.29586102561228
"645",2299,701,3.67626615326565
"646",1287,794,3.96650805356221
"647",1918,495,3.93933257694769
"648",6,345,3.33288100609802
"649",375,572,2.30530575805936
"650",2868,542,4.55212418104912
"651",1109,775,3.01871160038122
"652",1444,970,1.27842373786213
"653",754,209,4.76126573487843
"654",1633,277,4.5123383313667
"655",1966,148,4.07965425166431
"656",1702,625,1.61285518831272
"657",114,706,5.47082558304128
"658",2359,805,2.96620444022114
"659",1256,1003,4.10165053780465
"660",1848,275,5.25484513722196
"661",2604,308,4.2110269141977
"662",1874,850,2.89451908902249
"663",1646,505,4.50683799462234
"664",2117,587,4.73988883844671
"665",1121,329,3.22693128204656
"666",2687,522,2.00017354184656
"667",1653,490,2.78434922166439
"668",1167,559,5.42739111579146
"669",549,323,3.62184605374634
"670",2954,390,3.95022090465203
"671",2322,218,4.63844629974802
"672",2133,399,3.11076274008704
"673",2618,761,2.7342524957911
"674",1188,771,3.02551220089498
"675",540,664,0.775527199300348
"676",608,765,2.69354682153473
"677",215,1032,5.20880161886996
"678",2734,509,4.4650008823329
"679",2902,97,4.97855775073567
"680",1729,36,3.54284052273267
"681",1147,540,4.82412529051881
"682",855,813,5.27815623189515
"683",94,405,4.25248832877697
"684",2886,592,1.9952868809789
"685",554,693,4.24583147467216
"686",588,1024,4.05893364705113
"687",2289,806,4.54500667433673
"688",1632,900,4.11753943775878
"689",305,362,3.32603060987634
"690",1701,856,4.33823015490862
"691",2866,74,1.88912525338428
"692",1550,765,3.5531271452155
"693",72,189,4.39447446374223
"694",2737,670,4.2744534391013
"695",1864,247,2.5952045557063
"696",1657,558,3.13154453875215
"697",2844,632,5.2537366425236
"698",467,875,1.8667799463792
"699",1772,702,5.23378728566727
"700",793,355,2.87936160753795
"701",14,334,2.98926574716723
"702",890,927,4.26595449447932
"703",116,119,2.68996028236218
"704",2821,973,3.76850069690949
"705",1316,251,3.50311884040461
"706",2691,605,4.63469280249486
"707",244,772,3.71087124667008
"708",1572,601,4.80886124420639
"709",869,60,5.02785611700214
"710",1972,945,5.18919540211525
"711",2132,997,2.46355520508571
"712",1591,829,5.31047269029171
"713",2928,327,4.35094107636684
"714",709,811,3.60736278582615
"715",1283,916,2.85498800552061
"716",2793,350,1.79904445902802
"717",787,225,4.18123806189799
"718",1879,990,4.3344998243245
"719",2606,373,5.2559128868491
"720",2369,438,4.26203774136063
"721",1095,202,5.58973963921676
"722",1973,202,3.21899211399086
"723",339,863,2.8708818676413
"724",1869,375,3.27485355663797
"725",898,782,5.46244879851806
"726",2207,895,2.6533600565597
"727",56,1020,2.57689984009824
"728",588,713,3.32656261264814
"729",1885,183,3.12234286307831
"730",2794,965,2.41816965816458
"731",99,964,4.88071244068763
"732",1352,549,3.28067032810557
"733",2175,129,4.37171224518559
"734",1748,3,2.89793411191345
"735",604,424,3.19347531441696
"736",438,209,5.11776761166364
"737",577,226,4.40458914932561
"738",1405,509,4.38760267055055
"739",1440,588,4.0100188028943
"740",1069,981,4.41584223096066
"741",477,277,3.32318026379139
"742",2470,967,2.72403713516153
"743",944,342,3.9213099451233
"744",2445,390,3.4232334446482
"745",1814,678,4.63242696322334
"746",1079,573,2.83774476753397
"747",2589,709,5.09968290850967
"748",1322,4,2.43940956051648
"749",669,48,3.56714709898224
"750",866,153,2.44565869669865
"751",1098,262,3.09488769150478
"752",1061,290,3.28514692953638
"753",2065,40,2.7410926381672
"754",2555,34,2.62128516595663
"755",136,675,2.86518090923326
"756",809,769,3.13790082953171
"757",2187,366,2.8945561162887
"758",1874,56,4.33586696751918
"759",2208,1004,3.71238723370635
"760",2344,9,4.11592924293193
"761",1572,669,4.75710004264794
"762",1034,62,3.7219117805589
"763",214,391,2.72332684255566
"764",1394,978,5.11077493143237
"765",2493,787,5.82194596499634
"766",2133,176,2.35971074292861
"767",1420,296,4.11435646321291
"768",846,937,1.181221138569
"769",1603,564,3.35359356154409
"770",1874,364,2.81644914305105
"771",1370,250,3.72165251201335
"772",2305,900,3.21865989699092
"773",1146,703,4.04435016757207
"774",2182,350,4.45460788650056
"775",2954,290,4.40849625898829
"776",2166,601,5.05977494295284
"777",1891,241,4.5126542387447
"778",1825,126,4.70225284463156
"779",1848,653,3.88140048198355
"780",764,99,3.93565166512806
"781",2955,632,4.02132521495224
"782",919,35,4.49847097145057
"783",39,228,5.54987890738297
"784",2029,772,3.32931005966638
"785",2923,45,3.29083321489355
"786",2581,938,2.80459564440618
"787",2339,550,2.9553226297636
"788",583,45,4.10723319752355
"789",1914,423,4.28161122716843
"790",1690,20,4.38181979588919
"791",1929,667,0.623714559006283
"792",2164,247,4.04398100054159
"793",2393,663,5.12017364096694
"794",939,516,5.14709951987334
"795",1895,137,2.09596559846545
"796",1360,810,4.04975012299913
"797",1169,819,2.26468177777385
"798",259,405,3.96594701298246
"799",1345,789,3.58231548997568
"800",326,980,3.35517772436946
"801",2335,255,1.72879928759842
"802",1874,412,2.47822680434131
"803",2058,679,2.98112326923324
"804",597,808,4.00887328314142
"805",1271,422,5.04529520802618
"806",1222,195,2.83543683432267
"807",2927,643,5.17295177769373
"808",589,883,4.5518347502334
"809",2899,67,3.06383336663227
"810",58,993,5.11979471528427
"811",985,172,2.15992530925683
"812",81,356,4.13638476671457
"813",509,45,4.68420243324908
"814",1913,154,3.30049648541764
"815",546,63,3.26187879331649
"816",2380,160,5.39185012833368
"817",2897,393,3.98477989597253
"818",1560,875,2.17287192748667
"819",2107,640,3.28658093170121
"820",2651,513,4.67042505599517
"821",2265,277,2.31869923458666
"822",2425,620,4.4249581682159
"823",1653,984,5.02020144490331
"824",1817,310,1.74171724061358
"825",2651,973,3.93229120228671
"826",377,645,3.0181534926413
"827",1109,779,4.01057079955978
"828",615,973,3.73976805652722
"829",2206,660,3.92340491061072
"830",1941,45,3.15471056809278
"831",822,843,5.07372100420404
"832",203,99,2.76394832873702
"833",2335,241,5.13675779564028
"834",1644,763,2.98498439115304
"835",1270,1015,3.4879297768755
"836",2619,193,3.68944422709599
"837",1308,897,3.39380490014078
"838",2941,663,3.27432120123307
"839",286,928,3.68702970065644
"840",1479,801,2.29874464138226
"841",1322,524,1.61381410455149
"842",1172,215,2.50584074673246
"843",2397,429,4.39793899510451
"844",2208,102,4.08944939398456
"845",214,835,1.78830803251261
"846",856,732,2.97819141860633
"847",583,1029,1.59817466095273
"848",952,211,4.05804706035768
"849",501,730,1.17344437530394
"850",774,548,4.07499713772348
"851",1440,233,4.78560895744039
"852",1217,730,3.97028540348752
"853",2770,662,3.81332868410183
"854",2918,1031,1.4895152374829
"855",466,767,3.8084603703425
"856",125,687,3.10992577600005
"857",840,192,2.53191331286817
"858",1053,439,4.90324871270626
"859",92,27,4.87192386178087
"860",612,407,1.20470518569299
"861",784,140,0.546149645145489
"862",2211,189,4.03086480473458
"863",1799,13,3.89539348925692
"864",868,92,0.928673515911218
"865",1196,15,4.37961662543498
"866",1605,2,0.674945694486076
"867",2471,364,2.38286384759285
"868",2594,667,4.2934103199487
"869",359,688,4.01877522601671
"870",973,107,4.07833438840896
"871",2924,115,2.32593679858216
"872",2946,439,4.24153865406758
"873",2824,925,1.8199032337253
"874",86,2,3.62442585436025
"875",1613,846,4.90867922467431
"876",2207,527,2.7132202817004
"877",2827,773,3.48506467149507
"878",2885,62,4.56797548032279
"879",519,954,2.33335773921472
"880",1939,823,3.61302032310367
"881",304,825,4.8699908504336
"882",2983,11,5.19816743912719
"883",979,560,2.70119702259259
"884",650,104,5.29696841311033
"885",786,486,4.39517875623797
"886",1320,446,3.89718461576379
"887",2245,7,3.08296531546828
"888",2438,1034,4.52714382170096
"889",2425,652,3.27639865429468
"890",1744,783,4.91400753920098
