"","X1_validation","X2_validation","Y_validation_add1"
"191",1401,215,4.07423637638426
"192",676,327,4.11200233580853
"193",168,251,4.00711926805281
"194",2576,129,4.06405211334055
"195",864,115,1.02275879097088
"196",774,836,4.887774875784
"197",481,281,2.9948973293308
"198",2140,82,3.08492871237907
"199",1230,728,3.22748970019562
"200",154,940,2.83962350129173
"201",2819,714,5.17432260105522
"202",469,565,4.18055281269271
"203",2276,913,0.926599100124644
"204",1144,810,4.1102652324884
"205",2554,791,3.24057838546438
"206",834,88,4.91571131336621
"207",286,609,4.93257040299076
"208",2925,158,1.34672775389197
"209",1444,438,2.00872704152296
"210",1019,62,5.02699383657366
"211",507,564,4.12054284969078
"212",1748,157,3.97506670524925
"213",2388,717,4.98591268532273
"214",507,939,4.99239184154894
"215",2604,289,5.01533042607925
"216",2069,790,2.76592298843775
"217",2133,153,0.964232956105354
"218",2459,806,3.0629964646702
"219",674,343,3.79862854257014
"220",1444,536,2.20681560496338
"221",1872,63,2.8329341520003
"222",524,266,3.02138851293292
"223",1161,809,1.87214815565918
"224",965,256,5.04597093682355
"225",1180,552,5.25465635936362
"226",902,520,2.88737230736887
"227",163,940,4.83871310992084
"228",2363,186,3.88751530992496
"229",470,365,3.84998826873405
"230",1409,242,4.10309770341082
"231",1029,635,5.16632769998161
"232",1576,578,4.00670028759825
"233",2404,31,3.94102458987485
"234",2414,514,3.71769373130512
"235",2580,675,4.24766174854608
"236",1052,645,3.99165264047418
"237",2215,790,0.921025727548706
"238",1082,543,3.76283048943845
"239",944,242,3.23895348982652
"240",679,676,4.16086292326157
"241",1167,549,4.98665962418979
"242",1574,216,2.90525538758352
"243",2088,937,4.96689137209589
"244",1965,304,4.12887538194217
"245",2426,711,4.07261165788592
"246",1741,196,2.91516787405286
"247",1576,89,2.99405879943654
"248",167,616,3.1058737305911
"249",575,317,4.15114950992883
"250",959,88,5.11746194719536
"251",816,944,5.19213887439706
"252",609,245,2.91840276260525
"253",1867,915,2.08992551704539
"254",612,501,3.82624187810496
"255",566,650,4.19773187159148
"256",2822,494,3.83119026745691
"257",2813,1019,4.09212933958476
"258",282,4,2.00285644975171
"259",257,967,3.88221930506301
"260",2097,409,5.1091335753336
"261",2595,621,3.14560344766161
"262",985,903,3.21241160872751
"263",2318,926,2.19895328821209
"264",1323,116,3.98277403193114
"265",2126,814,4.07176613446949
"266",1966,613,3.16452268278727
"267",745,719,5.17399249040865
"268",726,841,3.18940847241824
"269",2237,661,3.00927578334005
"270",585,915,4.91439017848639
"271",2555,997,4.6970358813204
"272",2478,143,2.85092432792435
"273",809,621,4.16959058900862
"274",898,915,4.95643113641388
"275",2262,629,2.90563905693538
"276",2193,884,5.04192301670342
"277",1682,551,3.98442860651862
"278",2188,832,2.04024746652918
"279",2057,479,3.93072441994811
"280",1535,137,3.04397947886874
"281",595,732,4.27013109682982
"282",2281,669,0.803852727054565
"283",334,150,2.88645616150671
"284",1488,401,4.06588815646001
"285",294,84,4.01824640272018
"286",1907,734,4.97116474097498
"287",685,551,3.81195364993065
"288",1729,945,3.0062640678808
"289",2443,338,5.12293276879725
"290",759,429,4.07342897531028
"291",1771,694,3.94292780219892
"292",1781,652,4.01071401220371
"293",1267,780,3.16431331687381
"294",2532,126,5.01857301192404
"295",1578,493,4.07545420443384
"296",1487,495,2.87262080987033
"297",845,383,2.762086581653
"298",1249,897,3.97454950141816
"299",1319,983,2.98647993445408
"300",1221,789,4.20351215855295
"301",1779,609,4.8438801765134
"302",1502,557,4.00246863774049
"303",2370,549,5.02564642822771
"304",279,204,3.98408748468784
"305",2920,614,5.01899726925929
"306",503,439,5.05535320990067
"307",1561,735,2.01492916273511
"308",1632,663,5.18941626739595
"309",1320,947,4.02454519422608
"310",939,678,4.77731957835074
"311",1590,1024,3.91297188491865
"312",1288,468,4.97420457395463
"313",393,791,4.05067413780991
"314",2272,356,2.79410189770581
"315",22,450,4.9478504498242
"316",923,359,2.11132944315579
"317",913,109,4.86589936197396
"318",669,403,4.90967109101108
"319",2667,79,3.85207905983674
"320",1356,158,2.81786825085997
"321",2342,215,0.866229320759896
"322",2645,964,4.13249828334567
"323",272,782,5.25292127248127
"324",1736,807,1.06125443642864
"325",2087,386,5.01333242493898
"326",110,417,4.97425361049482
"327",448,304,2.98195729107641
"328",2429,875,3.09840875975062
"329",1136,905,5.00730301406302
"330",1487,173,4.06624507854333
"331",2398,420,4.07496922982476
"332",111,859,5.05838001375304
"333",583,291,3.30934030963366
"334",2692,130,2.86180273823976
"335",321,895,3.92005350731686
"336",2444,126,3.93516520910824
"337",990,1015,0.892687547034216
"338",2515,716,3.88105829666485
"339",195,180,4.99057911218698
"340",1348,17,4.77645461409584
"341",1082,978,4.87559026474818
"342",1992,621,3.70010405046381
"343",2070,701,1.94140944953219
"344",1091,838,4.06981319268021
"345",2036,885,1.11638402385288
"346",725,946,3.94173682902216
"347",54,342,4.14190011806791
"348",1244,954,4.90305075254659
"349",524,1008,5.13041164102459
"350",1840,536,4.13745564228336
"351",2429,234,3.20285879157129
"352",591,794,5.03384694024869
"353",802,217,3.86179503176553
"354",2142,365,3.82916250696899
"355",2094,945,4.08513530261485
"356",2236,958,3.10498279493038
"357",2494,991,4.99534652238882
"358",1609,782,3.89947951230798
"359",413,770,3.81948762206311
"360",724,906,4.81321779662923
"361",785,215,1.93416361762292
"362",1737,333,3.01327915505319
"363",2147,56,5.07075936383499
"364",85,145,3.86087180550424
"365",2405,591,4.85089555266537
"366",662,203,5.08422976652997
"367",2956,445,4.09899628059439
"368",2636,776,4.18861344268089
"369",663,7,3.24182922343045
"370",735,43,4.84892251823186
"371",976,228,4.0715550056832
"372",546,499,0.911525459928951
"373",2861,540,1.95439839728829
"374",470,336,1.97355640545332
"375",1690,285,3.86794956916984
"376",1571,399,4.19010821911999
"377",157,448,3.85330546905787
"378",2928,62,2.16042186932852
"379",143,182,3.82376335849738
"380",935,801,0.741952225088226
"381",2619,698,4.08568800785346
"382",749,945,3.84684964549675
"383",870,378,4.19593987044553
"384",378,423,2.91849311768821
"385",2843,991,0.804367588453958
"386",866,155,3.96354841602983
"387",1900,267,3.89433443681291
"388",222,894,2.122309295241
"389",117,888,3.08116383657965
"390",125,683,3.25507565934324
"391",2508,791,4.17900244054551
"392",601,810,2.93988014929381
"393",334,1012,4.21283335468292
"394",1316,304,5.00225738057853
"395",2133,732,2.7400511702554
"396",486,369,0.962303190964102
"397",378,136,2.93493884313417
"398",2755,899,2.25571135025241
"399",648,289,3.11379977023063
"400",1602,312,4.30834646275167
"401",2665,817,3.17768873805472
"402",2813,894,3.00617679556116
"403",566,614,4.1213573734665
"404",2826,799,3.94777136099283
"405",2389,1007,3.87437182880696
"406",2825,627,4.77979894376658
"407",165,587,4.79608766240247
"408",213,707,2.99481162982668
"409",284,545,5.03042325650544
"410",1799,831,3.08223050025261
"411",2244,488,4.19707170363108
"412",2623,816,4.12925112748439
"413",2210,688,3.21221509324157
"414",787,407,1.90503149766778
"415",1484,169,2.19317168125503
"416",1748,829,5.05042592928515
"417",1468,281,4.05846265952841
"418",282,791,3.9272723682747
"419",937,491,3.72401643714634
"420",1386,762,3.99390765775619
"421",809,950,4.09960275237721
"422",165,140,2.87011596367486
"423",100,643,5.28469979591948
"424",2011,74,3.03579948427583
"425",2133,579,2.06673154898635
"426",893,18,3.74812318792546
"427",134,701,3.11683985691158
"428",2584,1032,3.94234087200381
"429",2086,212,4.93545454114999
"430",464,97,3.01402425099042
"431",857,481,3.8376546204775
"432",1660,232,0.878560774471638
"433",703,372,5.04490503417308
"434",618,789,4.85144805360082
"435",347,897,4.13440536132527
"436",617,421,2.99327451323259
"437",2980,565,4.13165839716889
"438",2176,495,4.85276617815944
"439",381,708,3.88798581792071
"440",131,415,3.09736267617884
"441",1814,787,5.03859383884975
"442",1432,276,5.01641498418891
"443",831,972,3.93610294812499
"444",2580,25,3.80044986251575
"445",1970,319,1.7614361635429
"446",2261,731,3.2060036424136
"447",1290,740,1.94938551770863
"448",1927,16,4.15264798427115
"449",2821,126,4.03743320170784
"450",2167,897,3.01780171470444
"451",1556,342,4.11296502466303
"452",846,708,4.08710356217306
"453",2236,150,4.00310612522093
"454",1698,97,4.9306405735084
"455",309,867,3.03102476567488
"456",238,738,4.05439702206955
"457",298,480,2.06682176405846
"458",2123,693,5.17504755121077
"459",890,238,3.05985464642816
"460",103,93,4.87261049337366
"461",2107,688,3.88028715654718
"462",588,347,4.02410128756962
"463",305,823,2.75581669791392
"464",2414,235,1.94626838828203
"465",2962,746,5.16973135429716
"466",2813,600,4.09038725935875
"467",438,365,4.09711502852097
"468",2581,1012,2.04923901813475
"469",581,549,3.86601965800007
"470",114,594,4.84898732495215
"471",1093,7,5.0137073852939
"472",1182,250,3.00680733414193
"473",1119,632,3.80681554706489
"474",1213,629,5.30122699445113
"475",138,195,5.01584719706567
"476",1972,726,3.89697530635523
"477",2989,645,3.91318575648003
"478",326,933,2.78172866452569
"479",468,176,2.75728272059086
"480",38,494,5.03758421520676
"481",221,371,3.87702901795769
"482",91,680,4.96578337856363
"483",1994,749,3.13888482836571
"484",1784,408,4.99929545298072
"485",1142,1029,4.70544016516953
"486",2151,406,4.83581579972085
"487",2766,203,2.99653517036018
"488",2076,952,4.08949672766755
"489",304,652,2.93270791091157
"490",348,257,1.03150690050285
"491",1168,397,2.94852071656138
"492",2698,973,3.04390258684313
"493",976,769,4.28204736585204
"494",117,191,3.84401285441643
"495",1749,557,5.18157536890546
"496",2407,978,5.00134966737135
"497",831,117,4.10701639235824
"498",790,548,3.02023344568803
"499",710,514,3.96596936570348
"500",2302,618,3.19925871096924
"501",2214,911,5.15270331220411
"502",1660,254,2.24874453702261
"503",687,839,3.06270196798161
"504",2650,329,2.20869937827141
"505",2407,313,5.03667467555123
"506",1865,710,5.05783618724194
"507",2584,960,4.31688480936426
"508",1091,205,4.18169327747316
"509",1462,273,2.92070979029931
"510",1904,494,5.09660876675698
"511",2611,99,1.89867829059858
"512",501,725,1.99499553816897
"513",232,584,4.03154243181614
"514",42,522,4.05471587290197
"515",843,280,2.22349479094556
"516",1936,775,2.00119049376134
"517",2573,393,3.98059044359973
"518",2722,1027,4.82426726985282
"519",1283,709,2.94768087334734
"520",1188,1010,4.1377292766647
"521",1352,719,4.1392913553282
"522",3000,340,2.87316099299348
"523",1271,694,3.107597801734
"524",1701,170,4.98891366612088
"525",58,60,3.91743594344165
"526",1548,988,2.79772794658838
"527",1753,29,1.8972470016612
"528",715,875,4.94891101542714
"529",2584,990,2.87756916839047
"530",990,319,2.88771196814533
"531",2833,620,3.03653574308996
"532",2365,832,3.10383814417531
"533",318,740,5.04005661050252
"534",1062,746,5.09402987361897
"535",1393,15,2.88755724176419
"536",2205,576,4.02431435181437
"537",826,62,4.10346096959317
"538",2960,1034,3.79720259207123
"539",49,554,4.27419482824544
"540",657,827,3.08714455826215
"541",1381,217,3.1287882435002
"542",1906,652,4.00270161104831
"543",1044,552,3.92548670681396
"544",738,595,4.98070334510033
"545",457,632,1.91978236710344
"546",1617,23,5.13132439201764
"547",2528,301,3.95923716266792
"548",537,88,2.7307438347123
"549",1292,532,5.08775293017526
"550",2335,239,2.98670193063544
"551",2751,572,2.90861629727094
"552",647,16,4.04399159467786
"553",174,772,3.22947393248587
"554",1437,512,4.92016810504183
"555",2416,625,3.71248940428551
"556",2734,172,4.82815217653959
"557",1556,122,4.00765588974445
"558",2919,139,3.90186547932119
"559",1782,969,2.9784017374329
"560",2428,650,1.89686192724954
"561",2084,938,1.8159502906295
"562",1333,347,4.19224663589222
"563",58,866,4.8126704200483
"564",575,650,5.1533125264794
"565",540,764,5.1988869598746
"566",2860,37,5.13852150209396
"567",1966,883,2.99506004991375
"568",2356,421,5.16806077921836
"569",1655,531,4.06470552380595
"570",2305,494,4.93494550236705
"571",493,668,3.93575149669547
"572",1115,1009,3.81229939791432
"573",2198,730,3.98453540811404
"574",2661,12,1.23856757934177
"575",3,390,1.87619524910809
"576",2943,705,3.83452063943217
"577",1816,638,4.09218013669152
"578",2859,297,3.98659796547644
"579",2860,721,4.0735840235883
"580",329,273,3.92695447133556
"581",2899,627,2.94650720878925
"582",207,822,5.0752599843933
"583",2213,423,4.87327195109885
"584",27,63,4.31203843320394
"585",2444,744,3.84845766791711
"586",1417,701,3.01374199452123
"587",2335,966,3.18635142104663
"588",1272,408,4.85370075972728
"589",1840,414,4.94329290539729
"590",147,678,3.15825760570212
"591",2453,178,2.8305058756324
"592",2888,747,4.99229474986541
"593",486,497,4.11361911876251
"594",684,330,2.91996781585887
"595",575,393,3.96517430646334
"596",318,465,3.84338886911947
"597",2641,314,3.17877682266156
"598",2611,328,3.21975672602263
"599",493,947,3.87234757718005
"600",1982,445,3.14832737935761
"601",1542,78,3.05534560072159
"602",2215,663,5.01208605194055
"603",2305,984,4.01208204076619
"604",170,2,5.14481556488569
"605",25,973,4.09599273528149
"606",1870,873,3.14408042608254
"607",1642,471,4.22884723349931
"608",792,215,3.94925204041431
"609",1165,545,4.03985319332729
"610",2787,121,4.00909128542497
"611",2748,397,5.10951667458879
"612",1424,625,4.26298112136399
"613",2624,805,5.01721853120382
"614",1019,342,4.14492536179426
"615",656,289,0.957990992071897
"616",1830,27,2.12918484653861
"617",2611,649,3.00681025640886
"618",1404,605,2.02872867187262
"619",1761,107,4.81640998273301
"620",1523,772,5.0539409188208
"621",1193,937,4.07481130637366
"622",287,589,3.96565355290538
"623",2581,176,1.10959253864724
"624",554,950,3.72577387539665
"625",2071,627,3.21840437852181
"626",1982,948,3.80971105966285
"627",2159,494,1.96894642008532
"628",2090,553,2.93117909507055
"629",2957,648,3.85456383148732
"630",2698,560,1.11968072018617
"631",692,821,2.17353996928935
"632",443,464,2.75805440933798
"633",52,984,3.91382659586912
"634",1040,613,4.1378585781267
"635",29,97,4.90233040445501
"636",882,597,0.933188872660217
"637",1685,703,3.86727716438824
"638",2954,166,2.09117958514228
"639",1031,1026,4.08358438344871
"640",1775,914,4.92713332960598
"641",1091,414,4.92538413608083
"642",2849,608,2.81234359345839
"643",505,169,3.11041757327587
"644",390,214,2.14096603987479
"645",2299,701,4.04379379793529
"646",1287,794,3.99947875960223
"647",1918,495,3.93580955472006
"648",6,345,2.8442457543795
"649",375,572,2.11153753450629
"650",2868,542,4.21085741341313
"651",1109,775,2.88025973608824
"652",1444,970,1.09964217966626
"653",754,209,5.02027484128414
"654",1633,277,5.2676138088804
"655",1966,148,3.92181960605392
"656",1702,625,1.89898369048723
"657",114,706,5.06628814068577
"658",2359,805,3.22511359231136
"659",1256,1003,4.22339870700767
"660",1848,275,5.07302173477881
"661",2604,308,4.1238712358131
"662",1874,850,2.98992996213299
"663",1646,505,3.8815556034536
"664",2117,587,5.10968731955684
"665",1121,329,3.09430994978897
"666",2687,522,2.02303919637525
"667",1653,490,2.89606193040544
"668",1167,559,4.8602848931441
"669",549,323,4.20877849991544
"670",2954,390,3.94846935087936
"671",2322,218,5.08241454680978
"672",2133,399,2.84138050867881
"673",2618,761,2.7729558393275
"674",1188,771,3.06200561666851
"675",540,664,0.995538506963565
"676",608,765,3.25727201734112
"677",215,1032,5.22334706392999
"678",2734,509,3.936346929804
"679",2902,97,4.78287044881584
"680",1729,36,3.85569099871171
"681",1147,540,4.88323355357123
"682",855,813,5.03323651577484
"683",94,405,3.87305154095356
"684",2886,592,2.15392912977274
"685",554,693,4.12164848716621
"686",588,1024,4.09886922524987
"687",2289,806,5.15141614114302
"688",1632,900,3.92029886288769
"689",305,362,3.23294834677245
"690",1701,856,4.11709078681633
"691",2866,74,2.15213102168009
"692",1550,765,3.09019812155702
"693",72,189,3.88409056651796
"694",2737,670,4.01398738161323
"695",1864,247,2.93157180926179
"696",1657,558,2.92713225214991
"697",2844,632,5.08103375442042
"698",467,875,1.78225242861623
"699",1772,702,4.84370699817212
"700",793,355,2.88772516465197
"701",14,334,2.93488182937843
"702",890,927,3.89164712375816
"703",116,119,2.90684233586946
"704",2821,973,4.0851614856464
"705",1316,251,3.83820622025648
"706",2691,605,5.04727530797768
"707",244,772,4.121987073778
"708",1572,601,4.92285623632819
"709",869,60,5.12590176135047
"710",1972,945,5.29451295389347
"711",2132,997,2.02098423065559
"712",1591,829,4.92232222706741
"713",2928,327,3.8028004238155
"714",709,811,4.118270364359
"715",1283,916,2.86622166016386
"716",2793,350,2.0252004455092
"717",787,225,3.79901876567371
"718",1879,990,4.08979320452461
"719",2606,373,4.95641876139425
"720",2369,438,4.30132069445788
"721",1095,202,4.96799159282706
"722",1973,202,2.91648989982161
"723",339,863,3.05840568214296
"724",1869,375,2.85331288423698
"725",898,782,4.86508103724203
"726",2207,895,2.87162050409786
"727",56,1020,3.00515764700306
"728",588,713,2.71928501449759
"729",1885,183,3.11862203707984
"730",2794,965,2.01871490422677
"731",99,964,5.03048000188818
"732",1352,549,2.84448703861215
"733",2175,129,4.94934691942403
"734",1748,3,2.98264278282706
"735",604,424,3.25598353826895
"736",438,209,4.82490299762313
"737",577,226,4.0229745138158
"738",1405,509,4.16234133499211
"739",1440,588,3.81137422007041
"740",1069,981,4.1449412481273
"741",477,277,3.1758732330503
"742",2470,967,3.19824704796899
"743",944,342,4.09145402390594
"744",2445,390,3.88275939459597
"745",1814,678,4.71537055572862
"746",1079,573,2.94888519353577
"747",2589,709,4.84064728629558
"748",1322,4,3.02875185570402
"749",669,48,3.82116947174643
"750",866,153,1.91906991977399
"751",1098,262,2.91964660080662
"752",1061,290,3.15579430384689
"753",2065,40,2.70337812347502
"754",2555,34,2.9724126380432
"755",136,675,2.76666563628352
"756",809,769,2.92339922368744
"757",2187,366,2.91693871455203
"758",1874,56,4.09930949954942
"759",2208,1004,3.95740315062044
"760",2344,9,3.83613976956215
"761",1572,669,4.94618735494909
"762",1034,62,3.77076340425405
"763",214,391,2.9607082525766
"764",1394,978,4.97326701636687
"765",2493,787,5.0047324084097
"766",2133,176,2.04366780693625
"767",1420,296,3.90568522323234
"768",846,937,1.20573240402383
"769",1603,564,4.03277620430309
"770",1874,364,2.92625457196058
"771",1370,250,3.84145081661506
"772",2305,900,2.74634712471712
"773",1146,703,3.91077140239162
"774",2182,350,4.05722626359088
"775",2954,290,4.08213785438476
"776",2166,601,4.90677428990888
"777",1891,241,4.97002180494408
"778",1825,126,4.07003120247546
"779",1848,653,3.92919458839748
"780",764,99,4.11714663066712
"781",2955,632,3.98521831148111
"782",919,35,3.9292038628504
"783",39,228,5.01213621538475
"784",2029,772,2.78845857017421
"785",2923,45,3.23155538372242
"786",2581,938,2.96088129336659
"787",2339,550,3.11997148333635
"788",583,45,3.87210036549252
"789",1914,423,3.9335245294682
"790",1690,20,4.01078831881145
"791",1929,667,0.999202543643543
"792",2164,247,3.79164342388039
"793",2393,663,4.97429868890221
"794",939,516,5.19499397217337
"795",1895,137,2.10017696730472
"796",1360,810,3.98111295637247
"797",1169,819,2.99708586630504
"798",259,405,3.86194120858842
"799",1345,789,4.26866264604076
"800",326,980,2.84098618248261
"801",2335,255,2.02135219120542
"802",1874,412,2.8257229106541
"803",2058,679,2.99634182295017
"804",597,808,4.03362781657704
"805",1271,422,5.00088926236301
"806",1222,195,3.14549932372568
"807",2927,643,5.0669702121479
"808",589,883,5.07758198548635
"809",2899,67,2.76965646757136
"810",58,993,4.96100888376638
"811",985,172,1.78498105153058
"812",81,356,3.98062622959864
"813",509,45,4.78302974854954
"814",1913,154,2.90800485950153
"815",546,63,3.37584045408066
"816",2380,160,4.97725421603857
"817",2897,393,3.90249072297905
"818",1560,875,2.2025087717668
"819",2107,640,2.90998231831019
"820",2651,513,5.15860433593127
"821",2265,277,1.97933402158885
"822",2425,620,4.21084114730997
"823",1653,984,4.86902790864355
"824",1817,310,2.13850104343865
"825",2651,973,4.16530186542628
"826",377,645,3.15958014311884
"827",1109,779,4.11290981451906
"828",615,973,4.10880576359238
"829",2206,660,3.9271303802939
"830",1941,45,2.97017251076322
"831",822,843,4.88312347707535
"832",203,99,3.10956426422188
"833",2335,241,5.14750590128045
"834",1644,763,3.10810285475168
"835",1270,1015,3.11904238046373
"836",2619,193,4.14368846763819
"837",1308,897,2.95861986552231
"838",2941,663,3.99202112010752
"839",286,928,3.7592180474247
"840",1479,801,2.03804034530234
"841",1322,524,2.01209111330005
"842",1172,215,2.96307707805576
"843",2397,429,3.86247938032624
"844",2208,102,3.89095156843613
"845",214,835,2.10960937291934
"846",856,732,3.03484761097505
"847",583,1029,2.01119898127074
"848",952,211,4.0930869489037
"849",501,730,0.873617392988135
"850",774,548,4.06287335528558
"851",1440,233,5.07073130751696
"852",1217,730,3.97577102856101
"853",2770,662,4.11840584795371
"854",2918,1031,0.8046118516584
"855",466,767,3.84063596402932
"856",125,687,2.96250953426215
"857",840,192,2.87420572675396
"858",1053,439,4.97491595869962
"859",92,27,4.84514797878988
"860",612,407,0.84636867971748
"861",784,140,0.827492370763873
"862",2211,189,3.85007538288927
"863",1799,13,4.05920931311848
"864",868,92,0.973350452653729
"865",1196,15,4.02540079569789
"866",1605,2,0.971834162120852
"867",2471,364,3.03238307375142
"868",2594,667,4.29217314186368
"869",359,688,4.41739204862355
"870",973,107,3.91159613890337
"871",2924,115,1.94879324669746
"872",2946,439,4.06927874631726
"873",2824,925,2.13373026201217
"874",86,2,4.0693277392463
"875",1613,846,5.11757683188702
"876",2207,527,2.96802529858643
"877",2827,773,3.19146732995868
"878",2885,62,5.00360966166936
"879",519,954,1.82219403375308
"880",1939,823,3.89053225450338
"881",304,825,4.92388480235228
"882",2983,11,5.16488320998113
"883",979,560,2.72457016895028
"884",650,104,5.26752953796916
"885",786,486,3.99737870286085
"886",1320,446,3.84316378818164
"887",2245,7,3.23806429308488
"888",2438,1034,4.08469605858889
"889",2425,652,3.36540017129989
"890",1744,783,4.97413513247461
